Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Rick Brunson,NYK,29,6-4,190,Temple,USA,Undrafted,Undrafted,Undrafted,22,2.1,1.0,1.4,-2.5,2.2%,8.1%,15.8%,38.0%,28.7%
Rick Fox,LAL,31,6-7,242,North Carolina,Canada,1991,1,24,82,9.6,4.0,3.2,6.7,3.5%,10.3%,16.0%,56.2%,16.8%
Ricky Davis,MIA,21,6-7,197,Iowa,USA,1998,1,21,7,4.6,1.0,1.6,22.7,1.4%,7.5%,22.9%,49.2%,23.4%
Robert Horry,LAL,30,6-10,235,Alabama,USA,1992,1,11,79,5.2,3.7,1.6,1.6,5.9%,12.7%,13.8%,48.9%,12.4%
Robert Pack,DEN,32,6-2,190,Southern California,USA,Undrafted,Undrafted,Undrafted,74,6.5,1.9,4.0,-4.7,2.2%,8.3%,20.9%,49.3%,37.5%
Robert Traylor,CLE,24,6-8,289,Michigan,USA,1998,1,6,70,5.7,4.3,0.9,-3.4,10.6%,15.2%,17.7%,52.1%,8.8%
Rod Strickland,POR,34,6-3,185,DePaul,USA,1988,1,19,54,9.2,2.6,5.6,-5.8,2.8%,7.8%,20.2%,49.3%,38.5%
Rodney Buford,PHI,23,6-5,189,Creighton,USA,1999,2,53,47,5.3,1.6,0.4,-0.5,2.8%,10.3%,21.7%,48.9%,5.5%
Rodney Rogers,PHX,30,6-7,255,Wake Forest,USA,1993,1,9,82,12.2,4.4,2.2,1.4,4.2%,12.6%,22.8%,50.7%,14.5%
Ron Harper,LAL,37,6-6,215,Miami (OH),USA,1986,1,8,47,6.5,3.5,2.4,3.9,4.1%,10.2%,13.7%,52.5%,14.4%
Ron Mercer,CHI,25,6-7,210,Kentucky,USA,1997,1,6,61,19.7,3.9,3.3,-10.4,2.9%,7.1%,24.5%,49.2%,16.0%
Roshown McLeod,PHI,25,-,,Duke,USA,1998,1,20,35,9.6,3.4,1.7,-1.9,4.2%,9.0%,20.0%,47.5%,11.2%
Ruben Garces,GSW,27,-,,Providence,USA,Undrafted,Undrafted,Undrafted,13,1.2,2.2,0.4,13.3,15.4%,14.6%,14.6%,31.3%,8.8%
Ruben Patterson,SEA,25,6-5,224,Cincinnati,USA,1998,2,31,76,13.0,5.0,2.1,3.0,9.3%,9.6%,22.7%,54.4%,13.0%
Ruben Wolkowyski,SEA,27,6-10,270,None,Argentina,Undrafted,Undrafted,Undrafted,34,2.2,1.4,0.1,3.2,3.7%,10.0%,15.0%,39.9%,1.5%
Ryan Bowen,DEN,25,6-7,220,Iowa,USA,1998,2,55,57,3.4,2.0,0.5,-1.7,8.3%,7.3%,11.3%,58.5%,6.8%
Sam Cassell,MIL,31,6-3,185,Florida State,USA,1993,1,24,76,18.2,3.8,7.6,3.7,1.7%,8.7%,24.2%,54.2%,34.6%
Sam Jacobson,MIN,25,-,,Minnesota,USA,1998,1,26,14,1.4,0.4,0.3,4.4,4.9%,5.6%,13.4%,51.8%,8.2%
Sam Mitchell,MIN,37,6-7,215,Mercer,USA,1985,3,54,82,3.5,1.5,0.7,-4.1,2.8%,10.4%,15.6%,45.5%,8.9%
Sam Perkins,IND,40,6-9,260,North Carolina,USA,1984,1,4,64,3.8,2.6,0.6,0.9,3.3%,14.3%,12.1%,49.9%,6.6%
Samaki Walker,SAS,25,6-9,260,Louisville,USA,1996,1,9,61,5.3,4.0,0.5,-3.3,7.4%,18.2%,17.8%,52.4%,5.3%
Scot Pollard,SAC,26,6-11,265,Kansas,USA,1997,1,19,77,6.5,6.0,0.6,9.6,10.2%,16.5%,14.3%,53.0%,4.6%
Scott Burrell,CHH,30,6-7,218,Connecticut,USA,1993,1,20,4,4.3,0.8,0.3,-12.3,2.9%,5.0%,18.9%,50.7%,4.8%
Scott Padgett,UTA,25,6-9,240,Kentucky,USA,1999,1,28,27,2.1,1.4,0.2,-1.4,14.5%,16.9%,20.4%,54.1%,7.6%
Scott Williams,MIL,33,6-10,230,North Carolina,USA,Undrafted,Undrafted,Undrafted,66,6.1,5.5,0.5,12.8,7.8%,21.4%,15.1%,51.4%,4.0%
Scottie Pippen,POR,35,6-7,228,Central Arkansas,USA,1987,1,5,64,11.3,5.2,4.6,5.5,3.6%,12.7%,17.6%,54.1%,21.2%
Sean Colson,HOU,25,6-0,175,North Carolina-Charlotte,USA,Undrafted,Undrafted,Undrafted,13,1.2,0.5,0.8,-36.2,3.6%,9.1%,24.6%,29.1%,45.5%
Sean Elliott,SAS,33,6-8,220,Arizona,USA,1989,1,3,52,7.9,3.3,1.6,6.7,1.5%,11.6%,16.0%,54.4%,11.5%
Sean Rooks,LAC,31,6-10,260,Arizona,USA,1992,2,30,82,5.4,3.7,0.9,1.7,6.1%,12.9%,15.5%,48.7%,8.1%
Shammond Williams,SEA,26,6-1,201,North Carolina,USA,1998,2,34,69,6.8,1.9,2.8,-0.4,2.8%,7.9%,17.5%,56.9%,24.2%
Shandon Anderson,HOU,27,6-6,210,Georgia,USA,1996,2,54,82,8.7,4.1,2.3,0.0,3.2%,11.0%,15.2%,52.8%,12.3%
Shaquille O'Neal,LAL,29,7-1,315,Louisiana State,USA,1992,1,1,74,28.7,12.7,3.7,8.4,10.3%,21.9%,31.5%,57.4%,17.7%
Shareef Abdur-Rahim,VAN,24,6-9,230,California,USA,1996,1,3,81,20.5,9.1,3.1,-6.8,5.6%,17.6%,23.9%,54.9%,14.2%
Shawn Bradley,DAL,29,7-6,265,Brigham Young,USA,1993,1,2,82,7.1,7.4,0.5,10.7,8.4%,20.6%,14.1%,55.1%,2.9%
Shawn Kemp,POR,31,6-10,280,Trinity Valley Community College,USA,1989,1,17,68,6.5,3.8,1.0,-2.3,6.2%,19.9%,23.7%,46.9%,10.6%
Shawn Marion,PHX,23,6-7,215,Nevada-Las Vegas,USA,1999,1,9,79,17.3,10.7,2.0,5.1,7.7%,22.5%,21.8%,53.2%,10.2%
Shawnelle Scott,SAS,29,6-11,250,St. John's (NY),USA,1994,2,43,27,1.6,1.9,0.1,-22.9,16.5%,20.6%,19.6%,42.4%,5.1%
Sherman Douglas,NJN,34,-,,Syracuse,USA,1989,2,28,59,5.7,1.3,2.4,-5.0,2.0%,5.2%,18.2%,47.8%,24.3%
Slava Medvedenko,LAL,22,6-10,250,None,Ukraine,Undrafted,Undrafted,Undrafted,7,4.6,1.3,0.3,2.3,2.3%,14.0%,32.7%,52.8%,8.7%
Soumaila Samake,NJN,23,7-0,224,None,Mali,2000,2,36,34,1.4,1.6,0.0,-5.6,8.9%,13.9%,12.2%,39.3%,0.8%
Stacey Augmon,POR,32,6-8,205,Nevada-Las Vegas,USA,1991,1,9,66,4.7,2.4,1.5,1.7,5.4%,8.3%,13.6%,51.1%,13.1%
Stephen Jackson,NJN,23,6-8,218,Butler Community College,USA,1997,2,42,77,8.2,2.7,1.8,-4.0,2.4%,10.3%,20.4%,50.3%,15.0%
Stephon Marbury,NJN,24,6-2,180,Georgia Tech,USA,1996,1,4,67,23.9,3.1,7.6,-5.2,2.0%,6.1%,28.8%,54.0%,38.9%
Steve Francis,HOU,24,6-3,193,Maryland,USA,1999,1,2,80,19.9,6.9,6.5,3.3,6.3%,11.5%,23.8%,56.3%,27.8%
Steve Goodrich,CHI,25,6-10,220,Princeton,USA,Undrafted,Undrafted,Undrafted,12,1.6,1.8,0.5,-3.3,5.6%,11.6%,10.1%,45.1%,7.5%
Steve Kerr,SAS,35,6-3,180,Arizona,USA,1988,2,50,55,3.3,0.6,1.0,-1.7,1.0%,4.5%,12.8%,54.6%,14.3%
Steve Nash,DAL,27,6-3,195,Santa Clara,Canada,1996,1,15,70,15.6,3.2,7.3,7.0,2.1%,7.1%,20.5%,60.3%,33.5%
Steven Smith,POR,32,6-8,221,Michigan State,USA,1991,1,5,81,13.6,3.4,2.6,5.1,3.7%,7.5%,19.0%,58.7%,13.9%
Stromile Swift,VAN,21,6-9,225,Louisiana State,USA,2000,1,2,80,4.9,3.6,0.4,-5.3,8.8%,13.7%,16.1%,48.7%,3.5%
Tariq Abdul-Wahad,DEN,26,6-6,223,San Jose State,France,1997,1,11,29,3.8,2.0,0.8,-11.7,3.1%,10.3%,16.6%,43.8%,8.7%
Terrance Roberson,CHH,24,-,,Fresno State,USA,Undrafted,Undrafted,Undrafted,3,0.0,0.3,0.3,-23.1,0.0%,6.7%,12.5%,0.0%,11.1%
Terrell Brandon,MIN,31,5-11,173,Oregon,USA,1991,1,11,78,16.0,3.8,7.5,2.5,2.1%,8.7%,21.7%,50.7%,32.6%
Terry Davis,DEN,34,6-10,270,Virginia Union,USA,Undrafted,Undrafted,Undrafted,19,1.7,2.8,0.4,-8.2,8.9%,14.4%,7.2%,47.6%,5.0%
Terry Mills,IND,33,-,,Michigan,USA,1990,1,16,14,1.8,1.5,0.4,-17.0,3.4%,14.8%,16.9%,36.8%,8.2%
Terry Porter,SAS,38,6-3,205,Wisconsin-Stevens Point,USA,1985,1,24,80,7.2,2.5,3.1,11.7,1.5%,10.0%,16.2%,58.3%,24.8%
Theo Ratliff,PHI,28,6-10,225,Wyoming,USA,1995,1,18,50,12.4,8.3,1.2,6.8,7.3%,15.4%,17.1%,56.2%,5.4%
Tim Duncan,SAS,25,7-0,260,Wake Forest,US Virgin Isl...,1997,1,1,82,22.2,12.2,3.0,11.5,8.8%,22.1%,28.4%,53.6%,15.0%
Tim Hardaway,MIA,34,6-0,195,Texas-El Paso,USA,1989,1,14,77,14.9,2.6,6.3,4.2,1.1%,7.2%,23.9%,51.3%,34.4%
Tim James,CHH,24,-,,Miami (FL),USA,1999,1,25,30,1.5,1.2,0.3,-1.5,7.9%,9.5%,14.7%,38.7%,6.5%
Tim Thomas,MIL,24,6-10,230,Villanova,USA,1997,1,7,76,12.6,4.1,1.8,7.1,3.9%,11.3%,21.0%,54.9%,10.8%
Todd Day,MIN,31,-,,Arkansas,USA,1992,1,8,31,4.3,1.2,0.9,1.2,3.1%,8.3%,19.5%,51.5%,13.1%
Todd Fuller,MIA,26,-,,North Carolina State,USA,1996,1,11,10,2.8,1.8,0.1,-4.2,8.3%,17.5%,25.5%,36.3%,2.7%
Todd MacCulloch,PHI,25,7-0,255,Washington,Canada,1999,2,47,63,4.1,2.7,0.2,0.0,11.9%,15.8%,17.5%,60.7%,3.0%
Tom Gugliotta,PHX,31,6-10,240,North Carolina State,USA,1992,1,6,57,6.4,4.5,1.0,3.4,6.3%,15.8%,17.6%,43.7%,7.8%
Tom Hammonds,MIN,34,-,,Georgia Tech,USA,1989,1,9,7,1.0,0.6,0.1,13.6,6.5%,6.5%,18.4%,32.2%,4.0%
Toni Kukoc,ATL,32,6-11,235,None,Croatia,1990,2,29,65,11.1,4.0,3.1,4.6,4.5%,12.2%,21.2%,55.3%,20.7%
Tony Battie,BOS,25,6-11,240,Texas Tech,USA,1997,1,5,40,6.5,5.8,0.4,-1.5,8.6%,19.0%,14.2%,56.2%,3.4%
Tony Delk,PHX,27,6-2,189,Kentucky,USA,1996,1,16,82,12.3,3.2,2.0,2.1,3.3%,8.2%,21.3%,49.0%,11.8%
Tony Massenburg,VAN,33,6-9,250,Maryland,USA,1990,2,43,52,4.5,4.0,0.2,-7.3,9.2%,16.6%,15.4%,50.7%,1.8%
Tony Smith,ATL,33,-,,Marquette,USA,1990,2,51,6,2.8,0.5,1.7,-14.9,2.8%,1.4%,17.9%,35.6%,20.0%
Tracy McGrady,ORL,22,6-8,210,None,USA,1997,1,9,77,26.8,7.5,4.6,4.5,6.0%,12.4%,30.9%,52.1%,21.8%
Tracy Murray,TOR,29,6-7,228,California-Los Angeles,USA,1992,1,18,51,5.0,1.6,0.5,-4.1,3.4%,10.5%,21.3%,48.2%,6.8%
Trajan Langdon,CLE,25,6-3,197,Duke,USA,1999,1,11,65,6.0,1.4,1.2,-1.2,1.1%,7.0%,15.5%,56.1%,11.9%
Travis Best,IND,28,5-11,184,Georgia Tech,USA,1995,1,23,77,11.9,2.9,6.1,2.8,1.6%,7.4%,19.0%,51.7%,34.0%
Travis Knight,NYK,26,7-0,235,Connecticut,USA,1996,1,29,45,0.6,1.2,0.1,-4.8,7.6%,12.9%,12.7%,23.8%,3.8%
Troy Hudson,ORL,25,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,75,4.8,1.4,2.2,-4.6,3.6%,6.5%,20.9%,42.7%,26.9%
Tyrone Corbin,TOR,38,-,,DePaul,USA,1985,2,35,15,1.3,0.9,0.3,-14.3,2.2%,9.4%,15.5%,25.2%,5.9%
Tyrone Hill,PHI,33,6-9,250,Xavier,USA,1990,1,11,76,9.6,9.0,0.6,4.5,10.4%,19.0%,15.9%,51.5%,3.3%
Tyrone Nesby,WAS,25,6-6,245,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,62,8.3,2.8,1.2,-5.5,3.2%,8.2%,18.1%,44.4%,8.2%
Tyronn Lue,LAL,24,6-0,178,Nebraska,USA,1998,1,23,38,3.4,0.8,1.2,-5.7,1.0%,5.6%,14.4%,51.0%,15.7%
Tyus Edney,IND,28,5-10,166,California-Los Angeles,USA,1995,2,47,24,4.4,1.0,2.3,-8.7,1.8%,6.9%,21.7%,49.0%,37.8%
Vernon Maxwell,DAL,35,6-4,190,Florida,USA,1988,2,47,43,4.7,1.5,1.1,-0.4,0.6%,8.9%,18.2%,42.4%,12.0%
Vin Baker,SEA,29,6-11,250,Hartford,USA,1993,1,8,76,12.2,5.7,1.2,-0.7,8.6%,12.0%,23.6%,48.1%,7.2%
Vince Carter,TOR,24,6-6,225,North Carolina,USA,1998,1,5,75,27.6,5.5,3.9,5.6,5.7%,8.1%,30.2%,55.1%,18.7%
Vinny Del Negro,PHX,34,6-4,200,North Carolina State,USA,1988,2,29,65,3.9,1.3,1.9,-2.3,1.3%,8.1%,13.0%,50.1%,21.3%
Vitaly Potapenko,BOS,26,6-10,285,Wright State,Ukraine,1996,1,12,82,7.5,6.0,0.8,-2.0,10.7%,16.7%,16.3%,51.7%,5.9%
Vlade Divac,SAC,33,7-1,260,None,Serbia and Mo...,1989,1,26,81,12.0,8.3,2.9,5.9,8.6%,18.5%,19.9%,53.6%,14.3%
Vladimir Stepania,NJN,25,7-0,236,None,Georgia,1998,1,27,29,2.8,3.8,0.6,1.5,10.9%,26.1%,18.8%,39.8%,10.7%
Vonteego Cummings,GSW,25,6-3,190,Pittsburgh,USA,1999,1,26,66,7.3,2.1,3.4,-12.4,2.6%,6.7%,18.0%,42.5%,25.3%
Voshon Lenard,DEN,28,6-4,205,Minnesota,USA,1994,2,46,80,12.2,2.9,2.4,-2.4,1.9%,7.6%,19.5%,52.2%,13.4%
Wally Szczerbiak,MIN,24,6-7,244,Miami (OH),USA,1999,1,6,82,14.0,5.5,3.2,4.2,4.8%,11.0%,17.9%,56.6%,14.1%
Walt Williams,HOU,31,6-8,230,Maryland,USA,1992,1,7,72,8.3,3.4,1.3,1.9,2.0%,13.6%,18.1%,52.7%,10.2%
Walter McCarty,BOS,27,6-10,230,Kentucky,USA,1996,1,19,60,2.2,1.4,0.7,-2.5,4.9%,12.4%,14.1%,47.4%,13.6%
Wang Zhi-zhi,DAL,23,7-1,220,None,China,1999,2,36,5,4.8,1.4,0.0,-32.4,2.8%,16.2%,28.4%,51.3%,0.0%
Wesley Person,CLE,30,6-6,200,Auburn,USA,1994,1,23,44,7.1,3.0,1.5,-2.6,1.2%,12.7%,16.0%,51.4%,10.9%
Will Perdue,POR,35,7-0,240,Vanderbilt,USA,1988,1,11,13,1.1,1.4,0.2,1.6,11.3%,24.5%,8.0%,65.1%,5.3%
William Avery,MIN,21,6-2,197,Duke,USA,1999,1,14,55,2.8,0.5,1.4,-4.5,1.1%,5.1%,19.2%,48.2%,28.6%
Zan Tabak,IND,31,7-0,257,None,USA,1991,2,51,55,3.9,3.9,0.6,0.3,9.2%,18.4%,15.7%,52.3%,7.0%
Zendon Hamilton,LAC,26,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,3,3.0,2.7,0.0,-20.6,13.0%,26.3%,30.6%,35.9%,0.0%
Zydrunas Ilgauskas,CLE,26,7-3,260,None,Lithuania,1996,1,20,24,11.7,6.7,0.8,-0.7,11.3%,15.1%,24.3%,52.4%,5.7%
Tim Thomas,MIL,24,6-10,230,Villanova,USA,1997,1,7,76,12.6,4.1,1.8,7.1,3.9%,11.3%,21.0%,54.9%,10.8%
Todd Day,MIN,31,-,,Arkansas,USA,1992,1,8,31,4.3,1.2,0.9,1.2,3.1%,8.3%,19.5%,51.5%,13.1%
Todd Fuller,MIA,26,-,,North Carolina State,USA,1996,1,11,10,2.8,1.8,0.1,-4.2,8.3%,17.5%,25.5%,36.3%,2.7%
Todd MacCulloch,PHI,25,7-0,255,Washington,Canada,1999,2,47,63,4.1,2.7,0.2,0.0,11.9%,15.8%,17.5%,60.7%,3.0%
Tom Gugliotta,PHX,31,6-10,240,North Carolina State,USA,1992,1,6,57,6.4,4.5,1.0,3.4,6.3%,15.8%,17.6%,43.7%,7.8%
Tom Hammonds,MIN,34,-,,Georgia Tech,USA,1989,1,9,7,1.0,0.6,0.1,13.6,6.5%,6.5%,18.4%,32.2%,4.0%
Toni Kukoc,ATL,32,6-11,235,None,Croatia,1990,2,29,65,11.1,4.0,3.1,4.6,4.5%,12.2%,21.2%,55.3%,20.7%
Tony Battie,BOS,25,6-11,240,Texas Tech,USA,1997,1,5,40,6.5,5.8,0.4,-1.5,8.6%,19.0%,14.2%,56.2%,3.4%
Tony Delk,PHX,27,6-2,189,Kentucky,USA,1996,1,16,82,12.3,3.2,2.0,2.1,3.3%,8.2%,21.3%,49.0%,11.8%
Tony Massenburg,VAN,33,6-9,250,Maryland,USA,1990,2,43,52,4.5,4.0,0.2,-7.3,9.2%,16.6%,15.4%,50.7%,1.8%
Tony Smith,ATL,33,-,,Marquette,USA,1990,2,51,6,2.8,0.5,1.7,-14.9,2.8%,1.4%,17.9%,35.6%,20.0%
Tracy McGrady,ORL,22,6-8,210,None,USA,1997,1,9,77,26.8,7.5,4.6,4.5,6.0%,12.4%,30.9%,52.1%,21.8%
Tracy Murray,TOR,29,6-7,228,California-Los Angeles,USA,1992,1,18,51,5.0,1.6,0.5,-4.1,3.4%,10.5%,21.3%,48.2%,6.8%
Trajan Langdon,CLE,25,6-3,197,Duke,USA,1999,1,11,65,6.0,1.4,1.2,-1.2,1.1%,7.0%,15.5%,56.1%,11.9%
Travis Best,IND,28,5-11,184,Georgia Tech,USA,1995,1,23,77,11.9,2.9,6.1,2.8,1.6%,7.4%,19.0%,51.7%,34.0%
Travis Knight,NYK,26,7-0,235,Connecticut,USA,1996,1,29,45,0.6,1.2,0.1,-4.8,7.6%,12.9%,12.7%,23.8%,3.8%
Troy Hudson,ORL,25,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,75,4.8,1.4,2.2,-4.6,3.6%,6.5%,20.9%,42.7%,26.9%
Tyrone Corbin,TOR,38,-,,DePaul,USA,1985,2,35,15,1.3,0.9,0.3,-14.3,2.2%,9.4%,15.5%,25.2%,5.9%
Tyrone Hill,PHI,33,6-9,250,Xavier,USA,1990,1,11,76,9.6,9.0,0.6,4.5,10.4%,19.0%,15.9%,51.5%,3.3%
Tyrone Nesby,WAS,25,6-6,245,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,62,8.3,2.8,1.2,-5.5,3.2%,8.2%,18.1%,44.4%,8.2%
Tyronn Lue,LAL,24,6-0,178,Nebraska,USA,1998,1,23,38,3.4,0.8,1.2,-5.7,1.0%,5.6%,14.4%,51.0%,15.7%
Tyus Edney,IND,28,5-10,166,California-Los Angeles,USA,1995,2,47,24,4.4,1.0,2.3,-8.7,1.8%,6.9%,21.7%,49.0%,37.8%
Vernon Maxwell,DAL,35,6-4,190,Florida,USA,1988,2,47,43,4.7,1.5,1.1,-0.4,0.6%,8.9%,18.2%,42.4%,12.0%
Vin Baker,SEA,29,6-11,250,Hartford,USA,1993,1,8,76,12.2,5.7,1.2,-0.7,8.6%,12.0%,23.6%,48.1%,7.2%
Vince Carter,TOR,24,6-6,225,North Carolina,USA,1998,1,5,75,27.6,5.5,3.9,5.6,5.7%,8.1%,30.2%,55.1%,18.7%
Vinny Del Negro,PHX,34,6-4,200,North Carolina State,USA,1988,2,29,65,3.9,1.3,1.9,-2.3,1.3%,8.1%,13.0%,50.1%,21.3%
Vitaly Potapenko,BOS,26,6-10,285,Wright State,Ukraine,1996,1,12,82,7.5,6.0,0.8,-2.0,10.7%,16.7%,16.3%,51.7%,5.9%
Vlade Divac,SAC,33,7-1,260,None,Serbia and Mo...,1989,1,26,81,12.0,8.3,2.9,5.9,8.6%,18.5%,19.9%,53.6%,14.3%
Vladimir Stepania,NJN,25,7-0,236,None,Georgia,1998,1,27,29,2.8,3.8,0.6,1.5,10.9%,26.1%,18.8%,39.8%,10.7%
Vonteego Cummings,GSW,25,6-3,190,Pittsburgh,USA,1999,1,26,66,7.3,2.1,3.4,-12.4,2.6%,6.7%,18.0%,42.5%,25.3%
Voshon Lenard,DEN,28,6-4,205,Minnesota,USA,1994,2,46,80,12.2,2.9,2.4,-2.4,1.9%,7.6%,19.5%,52.2%,13.4%
Wally Szczerbiak,MIN,24,6-7,244,Miami (OH),USA,1999,1,6,82,14.0,5.5,3.2,4.2,4.8%,11.0%,17.9%,56.6%,14.1%
Walt Williams,HOU,31,6-8,230,Maryland,USA,1992,1,7,72,8.3,3.4,1.3,1.9,2.0%,13.6%,18.1%,52.7%,10.2%
Walter McCarty,BOS,27,6-10,230,Kentucky,USA,1996,1,19,60,2.2,1.4,0.7,-2.5,4.9%,12.4%,14.1%,47.4%,13.6%
Wang Zhi-zhi,DAL,23,7-1,220,None,China,1999,2,36,5,4.8,1.4,0.0,-32.4,2.8%,16.2%,28.4%,51.3%,0.0%
Wesley Person,CLE,30,6-6,200,Auburn,USA,1994,1,23,44,7.1,3.0,1.5,-2.6,1.2%,12.7%,16.0%,51.4%,10.9%
Will Perdue,POR,35,7-0,240,Vanderbilt,USA,1988,1,11,13,1.1,1.4,0.2,1.6,11.3%,24.5%,8.0%,65.1%,5.3%
William Avery,MIN,21,6-2,197,Duke,USA,1999,1,14,55,2.8,0.5,1.4,-4.5,1.1%,5.1%,19.2%,48.2%,28.6%
Zan Tabak,IND,31,7-0,257,None,USA,1991,2,51,55,3.9,3.9,0.6,0.3,9.2%,18.4%,15.7%,52.3%,7.0%
Zendon Hamilton,LAC,26,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,3,3.0,2.7,0.0,-20.6,13.0%,26.3%,30.6%,35.9%,0.0%
Zydrunas Ilgauskas,CLE,26,7-3,260,None,Lithuania,1996,1,20,24,11.7,6.7,0.8,-0.7,11.3%,15.1%,24.3%,52.4%,5.7%
Tim Thomas,MIL,24,6-10,230,Villanova,USA,1997,1,7,76,12.6,4.1,1.8,7.1,3.9%,11.3%,21.0%,54.9%,10.8%
Todd Day,MIN,31,-,,Arkansas,USA,1992,1,8,31,4.3,1.2,0.9,1.2,3.1%,8.3%,19.5%,51.5%,13.1%
Todd Fuller,MIA,26,-,,North Carolina State,USA,1996,1,11,10,2.8,1.8,0.1,-4.2,8.3%,17.5%,25.5%,36.3%,2.7%
Todd MacCulloch,PHI,25,7-0,255,Washington,Canada,1999,2,47,63,4.1,2.7,0.2,0.0,11.9%,15.8%,17.5%,60.7%,3.0%
Tom Gugliotta,PHX,31,6-10,240,North Carolina State,USA,1992,1,6,57,6.4,4.5,1.0,3.4,6.3%,15.8%,17.6%,43.7%,7.8%
Tom Hammonds,MIN,34,-,,Georgia Tech,USA,1989,1,9,7,1.0,0.6,0.1,13.6,6.5%,6.5%,18.4%,32.2%,4.0%
Toni Kukoc,ATL,32,6-11,235,None,Croatia,1990,2,29,65,11.1,4.0,3.1,4.6,4.5%,12.2%,21.2%,55.3%,20.7%
Tony Battie,BOS,25,6-11,240,Texas Tech,USA,1997,1,5,40,6.5,5.8,0.4,-1.5,8.6%,19.0%,14.2%,56.2%,3.4%
Tony Delk,PHX,27,6-2,189,Kentucky,USA,1996,1,16,82,12.3,3.2,2.0,2.1,3.3%,8.2%,21.3%,49.0%,11.8%
Tony Massenburg,VAN,33,6-9,250,Maryland,USA,1990,2,43,52,4.5,4.0,0.2,-7.3,9.2%,16.6%,15.4%,50.7%,1.8%
Tony Smith,ATL,33,-,,Marquette,USA,1990,2,51,6,2.8,0.5,1.7,-14.9,2.8%,1.4%,17.9%,35.6%,20.0%
Tracy McGrady,ORL,22,6-8,210,None,USA,1997,1,9,77,26.8,7.5,4.6,4.5,6.0%,12.4%,30.9%,52.1%,21.8%
Tracy Murray,TOR,29,6-7,228,California-Los Angeles,USA,1992,1,18,51,5.0,1.6,0.5,-4.1,3.4%,10.5%,21.3%,48.2%,6.8%
Trajan Langdon,CLE,25,6-3,197,Duke,USA,1999,1,11,65,6.0,1.4,1.2,-1.2,1.1%,7.0%,15.5%,56.1%,11.9%
Travis Best,IND,28,5-11,184,Georgia Tech,USA,1995,1,23,77,11.9,2.9,6.1,2.8,1.6%,7.4%,19.0%,51.7%,34.0%
Travis Knight,NYK,26,7-0,235,Connecticut,USA,1996,1,29,45,0.6,1.2,0.1,-4.8,7.6%,12.9%,12.7%,23.8%,3.8%
Troy Hudson,ORL,25,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,75,4.8,1.4,2.2,-4.6,3.6%,6.5%,20.9%,42.7%,26.9%
Tyrone Corbin,TOR,38,-,,DePaul,USA,1985,2,35,15,1.3,0.9,0.3,-14.3,2.2%,9.4%,15.5%,25.2%,5.9%
Tyrone Hill,PHI,33,6-9,250,Xavier,USA,1990,1,11,76,9.6,9.0,0.6,4.5,10.4%,19.0%,15.9%,51.5%,3.3%
Tyrone Nesby,WAS,25,6-6,245,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,62,8.3,2.8,1.2,-5.5,3.2%,8.2%,18.1%,44.4%,8.2%
Tyronn Lue,LAL,24,6-0,178,Nebraska,USA,1998,1,23,38,3.4,0.8,1.2,-5.7,1.0%,5.6%,14.4%,51.0%,15.7%
Tyus Edney,IND,28,5-10,166,California-Los Angeles,USA,1995,2,47,24,4.4,1.0,2.3,-8.7,1.8%,6.9%,21.7%,49.0%,37.8%
Vernon Maxwell,DAL,35,6-4,190,Florida,USA,1988,2,47,43,4.7,1.5,1.1,-0.4,0.6%,8.9%,18.2%,42.4%,12.0%
Vin Baker,SEA,29,6-11,250,Hartford,USA,1993,1,8,76,12.2,5.7,1.2,-0.7,8.6%,12.0%,23.6%,48.1%,7.2%
Vince Carter,TOR,24,6-6,225,North Carolina,USA,1998,1,5,75,27.6,5.5,3.9,5.6,5.7%,8.1%,30.2%,55.1%,18.7%
Vinny Del Negro,PHX,34,6-4,200,North Carolina State,USA,1988,2,29,65,3.9,1.3,1.9,-2.3,1.3%,8.1%,13.0%,50.1%,21.3%
Vitaly Potapenko,BOS,26,6-10,285,Wright State,Ukraine,1996,1,12,82,7.5,6.0,0.8,-2.0,10.7%,16.7%,16.3%,51.7%,5.9%
Vlade Divac,SAC,33,7-1,260,None,Serbia and Mo...,1989,1,26,81,12.0,8.3,2.9,5.9,8.6%,18.5%,19.9%,53.6%,14.3%
Vladimir Stepania,NJN,25,7-0,236,None,Georgia,1998,1,27,29,2.8,3.8,0.6,1.5,10.9%,26.1%,18.8%,39.8%,10.7%
Vonteego Cummings,GSW,25,6-3,190,Pittsburgh,USA,1999,1,26,66,7.3,2.1,3.4,-12.4,2.6%,6.7%,18.0%,42.5%,25.3%
