Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
P.J. Brown,NOK,36,6-11,239,Louisiana Tech,USA,1992,2,29,75,9.0,7.3,1.2,-3.2,7.9%,16.7%,14.5%,51.5%,6.2%
Pape Sow,TOR,24,6-10,250,Cal State-Fullerton,Senegal,2004,2,47,42,3.5,3.5,0.2,-10.6,9.3%,18.5%,13.5%,49.6%,2.2%
Pat Burke,PHX,32,6-11,250,Auburn,Ireland,Undrafted,Undrafted,Undrafted,42,3.4,1.7,0.4,-6.4,6.0%,13.1%,20.7%,51.7%,7.1%
Pat Garrity,ORL,29,6-9,238,Notre Dame,USA,1998,1,19,57,4.9,1.9,0.7,-2.4,3.6%,9.0%,14.4%,54.6%,7.1%
Pau Gasol,MEM,25,7-0,240,None,Spain,2001,1,3,80,20.4,8.9,4.6,5.1,6.7%,17.6%,26.1%,55.5%,23.4%
Paul Pierce,BOS,28,6-6,230,Kansas,USA,1998,1,10,79,26.8,6.7,4.7,-0.7,2.8%,15.3%,30.7%,58.2%,22.4%
Pavel Podkolzin,DAL,21,7-5,260,None,Russia,2004,1,21,1,3.0,7.0,0.0,5.9,0.0%,36.8%,18.4%,32.3%,0.0%
Peja Stojakovic,IND,29,6-10,229,None,Serbia and Mo...,1996,1,14,71,18.2,5.8,1.9,1.1,3.2%,13.0%,21.3%,57.0%,8.9%
Primoz Brezec,CHA,26,7-1,252,None,Slovenia,2000,1,27,79,12.4,5.6,0.6,-8.1,8.0%,13.6%,19.9%,55.2%,3.7%
Quentin Richardson,NYK,26,6-6,230,DePaul,USA,2000,1,18,55,8.2,4.2,1.6,-10.3,4.6%,12.3%,17.2%,45.2%,10.5%
Quinton Ross,LAC,25,6-6,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,67,4.7,2.5,1.2,4.7,2.8%,8.4%,11.8%,46.5%,7.7%
Qyntel Woods,NYK,25,6-8,220,Northeast Mississippi Community College,USA,2002,1,21,49,6.7,3.9,1.0,-3.7,4.7%,16.0%,15.4%,57.2%,8.0%
Raef LaFrentz,BOS,30,6-11,245,Kansas,USA,1998,1,3,82,7.8,5.0,1.4,-0.5,4.2%,16.8%,14.4%,54.6%,8.7%
Rafael Araujo,TOR,25,6-11,280,Brigham Young,Brazil,2004,1,8,52,2.3,2.8,0.3,-8.9,7.2%,19.5%,15.1%,38.5%,3.8%
Rafer Alston,HOU,29,6-2,170,Fresno State,USA,1998,2,39,63,12.1,4.0,6.7,-2.0,1.5%,9.2%,18.5%,47.5%,30.0%
Raja Bell,PHX,29,6-5,210,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,79,14.7,3.2,2.6,6.0,1.6%,6.9%,16.3%,58.4%,9.8%
Randy Holcomb,CHI,26,6-9,220,San Diego State,USA,2002,2,56,4,0.5,0.3,0.0,-10.2,16.7%,0.0%,4.3%,100%,0.0%
Randy Livingston,CHI,31,6-4,209,Louisiana State,USA,1996,2,42,5,0.0,0.8,0.2,20.3,3.8%,12.0%,5.4%,0.0%,5.3%
Rashad McCants,MIN,21,6-4,207,North Carolina,USA,2005,1,14,79,7.9,1.8,0.8,-4.2,2.3%,8.2%,22.8%,53.9%,8.8%
Rashard Lewis,SEA,26,6-10,215,None,USA,1998,2,32,78,20.1,5.0,2.3,-3.7,3.9%,10.6%,22.8%,58.5%,10.6%
Rasheed Wallace,DET,31,6-11,230,North Carolina,USA,1995,1,4,80,15.1,6.8,2.3,12.4,3.4%,17.3%,21.2%,52.7%,10.9%
Rasho Nesterovic,SAS,30,7-0,255,None,Slovenia,1998,1,17,80,4.5,3.9,0.4,8.7,8.4%,12.8%,12.5%,52.1%,3.3%
Rasual Butler,NOK,27,6-7,205,La Salle,USA,2002,2,52,79,8.7,2.9,0.5,-1.7,2.8%,10.6%,18.4%,50.1%,3.7%
Rawle Marshall,DAL,24,6-7,190,Oakland,USA,Undrafted,Undrafted,Undrafted,23,3.1,1.3,0.4,-3.7,3.7%,9.7%,16.8%,48.8%,7.0%
Ray Allen,SEA,30,6-5,205,Connecticut,USA,1996,1,5,78,25.1,4.3,3.7,-0.6,2.5%,9.4%,26.9%,59.0%,16.6%
Raymond Felton,CHA,22,6-1,198,North Carolina,USA,2005,1,5,80,11.9,3.3,5.6,-2.6,3.1%,8.6%,21.0%,48.3%,29.8%
Reece Gaines,MIL,25,6-6,205,Louisville,USA,2003,1,15,12,1.1,0.0,0.3,-21.7,0.0%,0.0%,13.4%,47.2%,11.1%
Reggie Evans,DEN,26,6-8,245,Iowa,USA,Undrafted,Undrafted,Undrafted,67,5.6,7.5,0.6,-7.4,12.1%,26.8%,14.3%,51.9%,4.2%
Richard Hamilton,DET,28,6-7,193,Connecticut,USA,1999,1,7,80,20.1,3.2,3.4,9.6,3.2%,6.4%,27.2%,55.3%,18.3%
Richard Jefferson,NJN,26,6-7,225,Arizona,USA,2001,1,13,78,19.5,6.8,3.8,3.8,3.2%,14.9%,21.7%,60.3%,17.5%
Richie Frahm,HOU,28,6-5,210,Gonzaga,USA,Undrafted,Undrafted,Undrafted,33,3.3,1.0,0.6,-0.9,0.9%,9.3%,14.5%,51.7%,9.7%
Rick Brunson,HOU,34,6-4,190,Temple,USA,Undrafted,Undrafted,Undrafted,27,2.0,0.8,1.3,-7.7,0.5%,8.3%,15.4%,45.5%,24.3%
Ricky Davis,MIN,26,6-7,195,Iowa,USA,1998,1,21,78,19.4,4.5,5.1,-0.8,2.2%,9.0%,23.6%,52.1%,21.1%
Robert Horry,SAS,35,6-10,240,Alabama,USA,1992,1,11,63,5.1,3.8,1.3,9.8,6.5%,15.2%,14.4%,49.9%,10.6%
Robert Swift,SEA,20,7-0,245,None,USA,2004,1,12,47,6.4,5.6,0.2,-3.0,9.9%,17.6%,14.6%,53.6%,1.2%
Robert Whaley,UTA,24,6-10,260,Walsh,USA,2005,2,51,23,2.1,1.9,0.7,-8.4,7.3%,12.9%,15.4%,41.1%,13.8%
Ronald Dupree,MIN,25,6-7,209,Louisiana State,USA,Undrafted,Undrafted,Undrafted,36,2.2,1.4,0.4,-10.9,7.6%,11.1%,16.5%,49.4%,9.2%
Ronnie Price,SAC,23,6-2,190,Utah Valley,,Undrafted,Undrafted,Undrafted,29,2.1,0.5,0.4,-12.1,3.2%,6.3%,21.2%,47.4%,15.3%
Ronny Turiaf,LAL,23,6-10,249,Gonzaga,France,2005,2,37,23,2.0,1.6,0.3,-3.4,7.0%,16.7%,13.6%,53.7%,7.8%
Royal Ivey,ATL,24,6-3,200,Brigham Young,USA,2004,2,37,73,3.6,1.3,1.0,-6.6,3.2%,7.8%,13.7%,46.7%,11.9%
Ruben Patterson,DEN,30,6-5,223,Cincinnati,USA,1998,2,31,71,12.1,3.4,1.8,-5.3,6.9%,7.2%,23.6%,54.7%,12.6%
Ryan Bowen,HOU,30,6-9,220,Iowa,USA,1998,2,55,68,1.3,1.3,0.4,-6.8,4.8%,8.9%,10.1%,33.8%,6.2%
Ryan Gomes,BOS,23,6-7,250,Providence,USA,2005,2,50,61,7.6,4.9,1.0,0.2,8.1%,15.1%,15.9%,54.8%,6.9%
Salim Stoudamire,ATL,23,6-1,179,Arizona,,2005,2,31,61,9.7,1.9,1.2,-5.4,1.0%,8.9%,21.8%,54.5%,10.7%
Sam Cassell,LAC,36,6-3,185,Florida State,USA,1993,1,24,78,17.2,3.7,6.3,3.9,1.6%,9.1%,24.4%,53.4%,31.0%
Samaki Walker,IND,30,6-9,260,Louisville,USA,1996,1,9,7,0.3,0.4,0.0,-29.2,0.0%,14.3%,10.2%,34.7%,0.0%
Samuel Dalembert,PHI,26,6-11,250,Seton Hall,Haiti,2001,1,26,66,7.3,8.2,0.4,-1.6,9.5%,22.3%,13.9%,56.8%,2.2%
Sarunas Jasikevicius,IND,30,6-4,197,Maryland,USSR,Undrafted,Undrafted,Undrafted,75,7.3,2.0,3.0,1.0,1.2%,8.4%,17.1%,56.1%,25.7%
Sasha Pavlovic,CLE,22,6-7,210,None,Montenegro,2003,1,19,53,4.5,1.5,0.5,1.0,2.0%,8.6%,15.3%,51.6%,5.1%
Sasha Vujacic,LAL,22,6-7,195,None,Slovenia,2004,1,27,82,3.9,1.9,1.7,1.3,2.3%,9.1%,11.9%,47.9%,15.2%
Scot Pollard,IND,31,6-11,265,Kansas,USA,1997,1,19,45,3.8,4.8,0.5,4.8,10.0%,19.4%,11.5%,49.5%,4.6%
Scott Padgett,NJN,30,6-9,240,Kentucky,USA,1999,1,28,62,3.4,2.7,0.7,-7.0,7.9%,16.3%,15.3%,48.9%,10.4%
Sean Marks,SAS,30,6-10,250,California,New Zealand,1998,2,44,25,3.2,1.7,0.3,-10.7,7.1%,19.1%,20.5%,53.1%,7.4%
Sean May,CHA,22,6-9,266,North Carolina,USA,2005,1,13,23,8.2,4.7,1.0,-2.8,9.7%,18.0%,24.3%,47.4%,10.5%
Sebastian Telfair,POR,21,6-0,160,None,,2004,1,13,68,9.5,1.8,3.6,-10.1,1.2%,6.7%,21.7%,49.1%,27.3%
Sergei Monia,SAC,23,6-8,220,None,Russia,2004,1,23,26,3.0,2.0,0.7,-23.8,3.3%,13.4%,13.9%,41.3%,9.1%
Shandon Anderson,MIA,32,6-6,215,Georgia,USA,1996,2,54,48,2.6,1.7,0.6,0.4,3.2%,10.2%,11.5%,47.0%,7.2%
Shane Battier,MEM,27,6-8,220,Duke,USA,2001,1,6,81,10.1,5.3,1.7,7.0,6.3%,9.7%,13.5%,57.4%,8.1%
Shaquille O'Neal,MIA,34,7-1,325,Louisiana State,USA,1992,1,1,59,20.0,9.2,1.9,7.6,10.8%,21.0%,29.6%,58.6%,11.1%
Shareef Abdur-Rahim,SAC,29,6-9,245,California,USA,1996,1,3,72,12.3,5.0,2.1,4.4,5.7%,13.3%,19.9%,58.8%,13.0%
Sharrod Ford,PHX,24,6-9,235,Clemson,USA,Undrafted,Undrafted,Undrafted,3,1.3,1.0,0.0,-39.3,11.1%,11.8%,15.2%,66.7%,0.0%
Shaun Livingston,LAC,20,6-7,182,None,USA,2004,1,4,61,5.8,3.0,4.5,-1.6,2.8%,9.2%,14.8%,46.0%,28.3%
Shavlik Randolph,PHI,22,6-10,240,Duke,USA,Undrafted,Undrafted,Undrafted,57,2.3,2.3,0.3,4.2,11.9%,16.0%,13.6%,51.1%,6.2%
Shawn Marion,PHX,28,6-7,228,Nevada-Las Vegas,USA,1999,1,9,81,21.8,11.8,1.8,6.2,7.8%,21.0%,21.8%,59.1%,6.8%
Slava Medvedenko,LAL,27,6-10,250,None,Ukraine,Undrafted,Undrafted,Undrafted,2,1.0,0.0,0.5,96.7,0.0%,0.0%,12.5%,50.0%,12.5%
Smush Parker,LAL,25,6-4,180,Fordham,USA,Undrafted,Undrafted,Undrafted,82,11.5,3.3,3.7,3.9,1.4%,8.7%,16.2%,54.8%,16.5%
Speedy Claxton,NOK,28,5-11,170,Hofstra,USA,2000,1,20,71,12.3,2.7,4.8,1.3,2.0%,8.1%,23.4%,49.7%,30.6%
Stacey Augmon,ORL,37,6-8,213,Nevada-Las Vegas,USA,1991,1,9,36,2.0,1.5,0.6,5.7,5.1%,9.4%,11.8%,41.2%,9.2%
Stephen Graham,CLE,24,6-6,215,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,22,2.6,1.2,0.3,2.8,2.7%,13.5%,17.9%,47.9%,6.3%
Stephen Jackson,IND,28,6-8,218,Butler Community College,USA,1997,2,42,81,16.4,3.9,2.8,0.1,1.7%,9.2%,23.7%,51.2%,14.1%
Stephon Marbury,NYK,29,6-2,205,Georgia Tech,USA,1996,1,4,60,16.3,2.9,6.4,-6.6,1.2%,7.2%,21.6%,53.2%,30.5%
Steve Blake,POR,26,6-3,172,Maryland,USA,2003,2,38,68,8.2,2.1,4.5,-11.1,1.5%,7.4%,15.3%,54.9%,27.7%
Steve Francis,NYK,29,6-3,200,Maryland,USA,1999,1,2,70,14.4,4.1,4.9,-5.5,3.4%,9.6%,22.2%,53.4%,25.7%
Steve Nash,PHX,32,6-3,195,Santa Clara,Canada,1996,1,15,79,18.8,4.2,10.5,8.2,1.8%,9.9%,22.7%,63.2%,43.5%
Steven Hunter,PHI,24,7-0,240,DePaul,USA,2001,1,15,69,6.1,3.9,0.2,-1.5,8.7%,12.4%,14.1%,59.8%,2.1%
Stromile Swift,HOU,26,6-9,230,Louisiana State,USA,2000,1,2,66,8.9,4.4,0.4,-5.0,8.2%,14.0%,22.5%,53.3%,4.0%
T.J. Ford,MIL,23,6-0,165,Texas,USA,2003,1,8,72,12.2,4.3,6.6,0.4,2.5%,10.5%,19.7%,48.9%,29.8%
Tayshaun Prince,DET,26,6-9,215,Kentucky,USA,2002,1,23,82,14.1,4.2,2.3,12.5,3.7%,8.8%,19.6%,52.4%,10.6%
Terence Morris,ORL,27,6-9,221,Maryland,USA,2001,2,33,22,1.6,1.7,0.2,0.0,3.4%,18.5%,13.2%,34.8%,3.4%
Theo Ratliff,POR,33,6-10,235,Wyoming,USA,1995,1,18,55,4.9,5.1,0.5,-7.4,7.3%,15.3%,9.8%,59.9%,3.6%
Tim Duncan,SAS,30,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,80,18.6,11.0,3.2,9.5,9.1%,23.9%,27.4%,52.3%,16.2%
Tim Thomas,PHX,29,6-10,240,Villanova,USA,1997,1,7,29,10.3,4.5,0.7,1.6,3.4%,17.0%,20.6%,53.5%,4.2%
Toni Kukoc,MIL,37,6-11,235,None,Croatia,1990,2,29,65,4.9,2.3,2.1,-2.7,2.6%,13.3%,16.9%,49.1%,20.9%
Tony Allen,BOS,24,6-4,213,Oklahoma State,USA,2004,1,25,51,7.2,2.2,1.3,-2.3,3.7%,8.5%,18.1%,55.4%,11.9%
Tony Battie,ORL,30,6-11,240,Texas Tech,USA,1997,1,5,82,7.9,5.6,0.6,-2.9,7.5%,14.9%,15.0%,53.1%,3.5%
Tony Delk,DET,32,6-2,189,Kentucky,USA,1996,1,16,24,7.6,2.2,1.4,-4.0,3.4%,11.8%,21.8%,52.6%,15.1%
Tony Parker,SAS,24,6-2,177,None,France,2001,1,28,80,18.9,3.3,5.8,10.1,1.6%,8.2%,26.6%,58.4%,31.1%
Tracy McGrady,HOU,27,6-8,210,None,USA,1997,1,9,47,24.4,6.5,4.8,1.6,2.7%,15.3%,33.8%,49.4%,26.8%
Travis Diener,ORL,24,6-1,175,Marquette,USA,2005,2,38,23,3.8,0.9,0.7,-11.8,1.5%,7.6%,14.4%,61.4%,12.6%
Travis Outlaw,POR,21,6-8,220,None,USA,2003,1,23,69,5.8,2.7,0.5,-12.3,4.3%,12.3%,18.0%,49.1%,5.5%
Trenton Hassell,MIN,27,6-5,200,Austin Peay,USA,2001,2,29,77,9.2,2.8,2.6,-1.9,3.6%,5.5%,15.3%,51.2%,12.9%
Trevor Ariza,ORL,20,6-8,210,UCLA,USA,2004,2,43,57,4.6,3.8,1.1,0.8,8.1%,15.0%,15.2%,46.8%,9.6%
Troy Hudson,MIN,30,6-1,170,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,36,9.5,1.2,2.9,-2.4,1.1%,4.6%,22.9%,48.0%,23.9%
Troy Murphy,GSW,26,6-11,245,Notre Dame,USA,2001,1,14,74,14.0,10.0,1.4,-2.4,7.5%,22.5%,19.1%,52.9%,6.6%
Tyronn Lue,ATL,29,6-0,178,Nebraska,USA,1998,1,23,51,11.0,1.6,3.1,-4.8,1.1%,6.0%,19.9%,58.5%,22.5%
Tyson Chandler,CHI,23,7-1,235,None,USA,2001,1,2,79,5.3,9.0,1.0,3.0,12.6%,20.9%,10.4%,56.7%,5.6%
Udonis Haslem,MIA,26,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,81,9.3,7.8,1.2,5.9,7.5%,19.0%,13.8%,55.8%,5.7%
Viktor Khryapa,POR,23,6-9,210,None,Russia,2004,1,22,69,5.8,4.4,1.3,-10.3,8.4%,15.0%,15.0%,51.6%,9.4%
Vin Baker,LAC,34,6-11,240,Hartford,USA,1993,1,8,8,3.4,2.4,0.5,11.7,2.8%,21.0%,17.7%,58.9%,7.8%
Vince Carter,NJN,29,6-6,220,North Carolina,USA,1998,1,5,79,24.2,5.8,4.3,5.8,4.8%,11.6%,31.6%,53.6%,23.5%
Vitaly Potapenko,SAC,31,6-10,285,Wright State,Ukraine,1996,1,12,33,2.5,1.9,0.3,-10.0,8.0%,13.7%,12.3%,53.5%,4.1%
Vladimir Radmanovic,LAC,25,6-10,234,None,Serbia,2001,1,12,77,9.8,4.6,1.8,-3.6,3.3%,15.5%,17.5%,54.5%,11.2%
Von Wafer,LAL,20,6-5,210,Florida State,USA,2005,2,39,16,1.3,0.5,0.3,-15.4,5.7%,3.9%,25.6%,24.1%,11.4%
Voshon Lenard,POR,33,6-4,215,Minnesota,USA,1994,2,46,26,7.3,1.8,1.6,-4.7,1.1%,9.9%,22.8%,46.7%,15.5%
Wally Szczerbiak,BOS,29,6-7,244,Miami (OH),USA,1999,1,6,72,19.0,4.3,3.0,0.5,3.1%,9.2%,22.0%,59.5%,13.9%
Walter McCarty,LAC,32,6-10,245,Kentucky,USA,1996,1,19,36,2.4,1.9,0.6,1.4,4.2%,15.5%,16.3%,40.7%,11.2%
Wayne Simien,MIA,23,6-9,250,Kansas,USA,2005,1,29,43,3.4,2.0,0.2,-5.2,9.5%,12.2%,17.1%,54.1%,3.1%
Will Bynum,GSW,23,6-0,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,15,3.6,0.8,1.3,-17.1,1.7%,5.7%,19.1%,45.7%,21.8%
Willie Green,PHI,24,6-2,201,Detroit Mercy,USA,2003,2,41,10,7.0,1.5,0.5,-8.4,0.7%,8.6%,24.1%,51.3%,6.5%
Yao Ming,HOU,25,7-6,310,None,China,2002,1,1,57,22.3,10.2,1.5,2.2,8.3%,22.3%,29.3%,59.2%,9.2%
Yaroslav Korolev,LAC,19,6-9,245,None,Russia,2005,1,12,24,1.1,0.5,0.4,-2.0,3.7%,7.4%,13.0%,39.2%,12.0%
Zach Randolph,POR,24,6-9,253,Michigan State,USA,2001,1,19,74,18.0,8.0,1.9,-9.9,7.9%,17.5%,28.4%,48.3%,11.1%
Zarko Cabarkapa,GSW,25,6-11,230,None,Serbia and Mo...,2003,1,17,61,3.3,1.8,0.3,-9.1,7.0%,16.6%,21.6%,47.2%,6.9%
Zaza Pachulia,ATL,22,6-11,265,None,Georgia,2003,2,42,78,11.7,7.9,1.7,-4.7,11.3%,16.0%,19.3%,53.0%,8.4%
Zeljko Rebraca,LAC,34,7-0,265,None,Yugoslavia,1994,2,54,29,4.7,2.2,0.3,-14.8,3.4%,14.0%,15.2%,59.2%,3.9%
Zendon Hamilton,PHI,31,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,12,2.2,0.9,0.0,-22.4,6.8%,25.0%,26.2%,59.3%,0.0%
Zoran Planinic,NJN,23,6-7,200,None,Croatia,2003,1,22,56,3.4,1.3,0.9,-6.0,2.5%,10.8%,20.1%,45.0%,17.9%
Zydrunas Ilgauskas,CLE,31,7-3,260,None,Lithuania,1996,1,20,78,15.6,7.6,1.2,4.0,11.5%,15.8%,24.3%,57.6%,7.3%
Yaroslav Korolev,LAC,19,6-9,245,None,Russia,2005,1,12,24,1.1,0.5,0.4,-2.0,3.7%,7.4%,13.0%,39.2%,12.0%
Zach Randolph,POR,24,6-9,253,Michigan State,USA,2001,1,19,74,18.0,8.0,1.9,-9.9,7.9%,17.5%,28.4%,48.3%,11.1%
Zarko Cabarkapa,GSW,25,6-11,230,None,Serbia and Mo...,2003,1,17,61,3.3,1.8,0.3,-9.1,7.0%,16.6%,21.6%,47.2%,6.9%
Zaza Pachulia,ATL,22,6-11,265,None,Georgia,2003,2,42,78,11.7,7.9,1.7,-4.7,11.3%,16.0%,19.3%,53.0%,8.4%
Zeljko Rebraca,LAC,34,7-0,265,None,Yugoslavia,1994,2,54,29,4.7,2.2,0.3,-14.8,3.4%,14.0%,15.2%,59.2%,3.9%
Zendon Hamilton,PHI,31,6-11,254,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,12,2.2,0.9,0.0,-22.4,6.8%,25.0%,26.2%,59.3%,0.0%
Zoran Planinic,NJN,23,6-7,200,None,Croatia,2003,1,22,56,3.4,1.3,0.9,-6.0,2.5%,10.8%,20.1%,45.0%,17.9%
Zydrunas Ilgauskas,CLE,31,7-3,260,None,Lithuania,1996,1,20,78,15.6,7.6,1.2,4.0,11.5%,15.8%,24.3%,57.6%,7.3%
