Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Malachi Richardson,TOR,22,6-6,205,Syracuse,USA,2016,1,22,26,3.4,1.3,0.5,-7.8,1.5%,9.7%,14.9%,44.6%,5.8%
Malcolm Brogdon,MIL,25,6-5,215,Virginia,USA,2016,2,36,48,13.0,3.3,3.2,-2.1,1.7%,9.7%,18.9%,57.8%,16.5%
Malcolm Delaney,ATL,29,6-3,190,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,54,6.3,1.9,3.0,-4.5,0.9%,9.0%,16.6%,51.9%,24.4%
Malcolm Miller,TOR,25,6-7,210,Holy Cross,USA,Undrafted,Undrafted,Undrafted,15,2.5,1.0,0.2,2.7,3.1%,9.0%,11.4%,63.8%,3.4%
Malik Beasley,DEN,21,6-5,196,Florida State,USA,2016,1,19,62,3.2,1.1,0.5,-1.0,2.3%,9.5%,15.1%,50.9%,7.7%
Malik Monk,CHA,20,6-3,200,Kentucky,USA,2017,1,11,63,6.7,1.0,1.4,-11.8,0.8%,6.9%,24.1%,47.7%,17.8%
Mangok Mathiang,CHA,25,6-10,230,Louisville,Australia,Undrafted,Undrafted,Undrafted,4,2.0,2.5,0.0,0.1,13.6%,33.3%,13.7%,53.8%,0.0%
Manu Ginobili,SAS,40,6-6,205,None,Argentina,1999,2,57,65,8.9,2.2,2.5,2.1,1.5%,9.3%,20.5%,55.3%,19.3%
MarShon Brooks,MEM,29,6-5,200,Providence,USA,2011,1,25,7,20.1,3.0,3.6,-0.4,3.9%,7.7%,27.1%,62.9%,20.5%
Marc Gasol,MEM,33,7-1,255,None,Spain,2007,2,48,73,17.2,8.1,4.2,-6.9,3.3%,22.5%,25.5%,53.2%,22.5%
Marcin Gortat,WAS,34,6-11,240,None,Poland,2005,2,57,82,8.4,7.6,1.8,2.1,8.9%,21.3%,15.3%,54.6%,10.3%
Marco Belinelli,PHI,32,6-5,210,None,Italy,2007,1,18,80,12.1,1.9,1.9,-1.4,1.0%,6.6%,19.7%,58.1%,11.5%
Marcus Georges-Hunt,MIN,24,6-5,226,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,42,1.4,0.4,0.2,-4.4,3.0%,4.3%,11.1%,51.5%,4.5%
Marcus Morris Sr.,BOS,28,6-9,235,Kansas,USA,2011,1,14,54,13.6,5.4,1.3,0.7,2.9%,16.6%,22.2%,54.1%,8.2%
Marcus Paige,CHA,24,6-0,164,North Carolina,USA,2016,2,55,5,2.4,0.8,0.6,15.9,0.0%,16.7%,22.4%,40.3%,14.3%
Marcus Smart,BOS,24,6-4,220,Oklahoma State,USA,2014,1,6,54,10.2,3.5,4.8,6.2,2.6%,8.5%,18.7%,47.9%,23.4%
Mario Chalmers,MEM,32,6-2,190,Kansas,USA,2008,2,34,66,7.7,2.4,3.0,-2.5,0.9%,10.4%,18.6%,50.3%,21.4%
Mario Hezonja,ORL,23,6-8,218,None,Croatia,2015,1,5,75,9.6,3.7,1.4,-6.0,2.4%,14.4%,19.7%,54.4%,10.1%
Markel Brown,HOU,26,6-3,190,Oklahoma State,USA,2014,2,44,4,1.3,1.3,0.5,-25.1,2.9%,10.8%,13.2%,35.7%,10.5%
Markelle Fultz,PHI,20,6-4,200,Washington,USA,2017,1,1,14,7.1,3.1,3.8,4.8,3.9%,10.5%,21.8%,41.6%,29.4%
Markieff Morris,WAS,28,6-10,245,Kansas,USA,2011,1,13,73,11.5,5.6,1.9,0.7,4.0%,17.3%,19.4%,56.6%,10.7%
Marquese Chriss,PHX,20,6-10,240,Washington,USA,2016,1,8,72,7.7,5.5,1.2,-8.4,4.6%,20.0%,17.6%,50.9%,8.1%
Marquis Teague,MEM,25,6-2,189,Kentucky,USA,2012,1,29,3,3.7,2.0,4.3,-19.7,1.2%,7.2%,12.1%,30.2%,24.1%
Marreese Speights,ORL,30,6-10,255,Florida,USA,2008,1,16,52,7.7,2.6,0.8,1.6,3.0%,15.2%,26.5%,53.9%,10.4%
Marshall Plumlee,MIL,25,7-0,250,Duke,USA,Undrafted,Undrafted,Undrafted,8,1.8,2.1,0.3,1.5,7.4%,24.5%,11.1%,69.7%,6.3%
Marvin Williams,CHA,32,6-9,237,North Carolina,USA,2005,1,2,78,9.5,4.7,1.2,1.6,3.6%,14.0%,14.5%,60.3%,6.9%
Mason Plumlee,DEN,28,6-11,255,Duke,USA,2013,1,22,74,7.1,5.4,1.9,-0.7,9.2%,18.2%,16.1%,58.6%,14.5%
Matt Costello,SAS,24,6-10,240,Michigan State,USA,Undrafted,Undrafted,Undrafted,4,1.0,2.3,0.5,26.6,4.0%,27.6%,7.1%,50.0%,7.1%
Matt Williams Jr.,MIA,24,6-5,210,Central Florida,USA,Undrafted,Undrafted,Undrafted,3,1.7,0.3,0.0,66.7,0.0%,8.3%,28.0%,41.7%,0.0%
Matthew Dellavedova,MIL,27,6-4,198,St. Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,38,4.3,1.7,3.8,-5.5,2.1%,7.5%,13.4%,50.0%,29.6%
Maurice Harkless,POR,25,6-9,220,"St. John's, N.Y.",USA,2012,1,15,59,6.5,2.7,0.9,-0.2,3.6%,9.0%,12.3%,59.6%,6.1%
Maxi Kleber,DAL,26,6-11,220,None,Germany,Undrafted,Undrafted,Undrafted,72,5.4,3.3,0.7,-3.6,5.5%,13.7%,13.5%,57.6%,6.6%
Meyers Leonard,POR,26,7-1,255,Illinois,USA,2012,1,11,33,3.4,2.1,0.5,-8.8,4.7%,25.1%,15.5%,67.6%,11.0%
Michael Beasley,NYK,29,6-9,235,Kansas State,USA,2008,1,2,74,13.2,5.6,1.7,-4.0,5.7%,19.1%,26.1%,55.6%,12.2%
Michael Carter-Williams,CHA,26,6-6,190,Syracuse,USA,2013,1,11,52,4.6,2.7,2.2,-3.5,4.0%,13.1%,16.6%,44.6%,21.4%
Michael Kidd-Gilchrist,CHA,24,6-7,232,Kentucky,USA,2012,1,2,74,9.2,4.1,1.0,1.8,4.4%,11.5%,15.9%,53.6%,5.7%
Mike Conley,MEM,30,6-1,175,Ohio State,USA,2007,1,4,12,17.1,2.3,4.1,-2.6,0.0%,7.0%,26.0%,52.0%,23.4%
Mike James,PHX,27,6-1,195,Lamar,USA,Undrafted,Undrafted,Undrafted,36,9.3,2.5,3.5,-2.6,1.7%,10.4%,23.7%,46.9%,27.9%
Mike Muscala,ATL,26,6-11,240,Bucknell,USA,2013,2,44,53,7.6,4.3,1.0,-4.4,4.9%,15.2%,14.9%,59.7%,7.4%
Mike Scott,WAS,29,6-8,237,Virginia,USA,2012,2,43,76,8.8,3.3,1.1,-2.0,3.6%,14.1%,19.4%,59.9%,9.3%
Miles Plumlee,ATL,29,6-11,249,Duke,USA,2012,1,26,55,4.3,4.1,0.8,-7.3,8.2%,16.0%,12.7%,57.4%,7.4%
Milos Teodosic,LAC,31,6-5,196,None,Serbia,Undrafted,Undrafted,Undrafted,45,9.5,2.8,4.6,2.4,1.4%,9.0%,17.8%,56.4%,25.2%
Milton Doyle,BKN,24,6-4,180,Loyola (IL),USA,Undrafted,Undrafted,Undrafted,10,3.4,1.8,1.0,-5.3,2.1%,12.5%,17.3%,33.7%,12.2%
Mindaugas Kuzminskas,NYK,28,6-9,215,None,Lithuania,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,0.0,0.0%,0.0%,50.0%,0.0%,0.0%
Mirza Teletovic,MIL,32,6-9,242,None,Bosnia and He...,Undrafted,Undrafted,Undrafted,10,7.1,2.3,1.0,-10.4,2.1%,12.8%,18.3%,62.3%,10.3%
Monte Morris,DEN,23,6-3,175,Iowa State,USA,2017,2,51,3,3.3,0.7,2.3,-14.8,0.0%,8.0%,13.6%,72.7%,36.8%
Montrezl Harrell,LAC,24,6-8,240,Louisville,USA,2015,2,32,76,11.0,4.0,1.0,2.1,8.1%,14.6%,22.7%,64.7%,9.3%
Myke Henry,MEM,25,6-6,210,None,USA,Undrafted,Undrafted,Undrafted,20,5.4,1.9,1.1,-4.1,2.6%,8.1%,14.8%,47.2%,8.3%
Myles Turner,IND,22,6-11,255,Texas,USA,2015,1,11,65,12.7,6.4,1.3,3.0,5.2%,17.4%,19.9%,56.7%,7.1%
Nate Wolters,UTA,27,6-4,190,South Dakota State,,2013,2,38,5,0.4,0.4,0.2,-0.5,4.5%,5.6%,12.5%,16.7%,7.7%
Naz Mitrou-Long,UTA,24,6-4,218,Iowa State,Canada,Undrafted,Undrafted,Undrafted,1,3.0,0.0,0.0,250.0,0.0%,0.0%,50.0%,150.0%,0.0%
Nemanja Bjelica,MIN,30,6-10,230,None,Serbia,2010,2,35,67,6.8,4.1,1.3,0.0,3.9%,16.4%,13.9%,58.1%,8.8%
Nene,HOU,35,6-11,250,None,Brazil,2002,1,7,52,6.5,3.4,0.9,17.1,7.4%,15.6%,18.3%,59.4%,9.3%
Nerlens Noel,DAL,24,6-11,220,Kentucky,USA,2013,1,6,30,4.4,5.6,0.7,-12.3,9.2%,27.3%,13.1%,55.8%,7.0%
Nick Collison,OKC,37,6-10,255,Kansas,USA,2003,1,12,15,2.1,1.3,0.3,-3.2,8.6%,17.6%,18.1%,62.7%,8.7%
Nick Young,GSW,33,6-7,210,USC,USA,2007,1,16,80,7.3,1.6,0.5,0.8,1.5%,7.1%,16.9%,56.2%,3.8%
Nicolas Batum,CHA,29,6-8,200,None,France,2008,1,25,64,11.6,4.8,5.5,-0.4,2.8%,12.4%,17.8%,52.3%,25.5%
Nicolas Brussino,ATL,25,6-8,195,None,Argentina,Undrafted,Undrafted,Undrafted,4,0.0,0.8,0.0,88.6,0.0%,20.0%,8.3%,0.0%,0.0%
Nigel Hayes,SAC,23,6-7,254,Wisconsin,USA,Undrafted,Undrafted,Undrafted,9,3.0,2.4,0.7,3.8,3.0%,14.5%,13.1%,39.3%,7.7%
Nik Stauskas,BKN,24,6-6,205,Michigan,Canada,2014,1,8,41,4.4,1.6,1.0,-4.6,0.7%,10.7%,15.9%,54.3%,11.5%
Nikola Jokic,DEN,23,6-10,250,None,Serbia,2014,2,41,75,18.5,10.7,6.1,6.2,8.1%,25.4%,23.8%,60.3%,28.6%
Nikola Mirotic,NOP,27,6-10,238,None,Montenegro,2011,1,23,55,15.6,7.4,1.5,4.2,3.8%,21.3%,22.3%,57.7%,7.9%
Nikola Vucevic,ORL,27,7-0,260,USC,Montenegro,2011,1,16,57,16.5,9.2,3.4,-1.3,5.9%,24.9%,25.2%,53.3%,18.4%
Noah Vonleh,CHI,22,6-9,245,Indiana,USA,2014,1,9,54,4.9,5.8,0.6,-2.1,7.4%,26.5%,14.2%,50.9%,5.9%
Norman Powell,TOR,25,6-4,215,UCLA,USA,2015,2,46,70,5.5,1.7,1.3,-1.9,1.3%,10.0%,18.5%,49.2%,12.2%
OG Anunoby,TOR,20,6-8,235,Indiana,United Kingdo...,2017,1,23,74,5.9,2.5,0.7,10.0,3.0%,9.0%,12.1%,58.7%,4.9%
Okaro White,CLE,25,6-8,215,Florida State,USA,Undrafted,Undrafted,Undrafted,6,3.3,1.8,0.3,0.6,4.1%,9.9%,10.1%,57.7%,3.4%
Omari Johnson,MEM,29,6-9,220,Oregon State,Jamaica,Undrafted,Undrafted,Undrafted,4,5.5,2.8,1.8,10.5,6.0%,10.3%,13.9%,52.4%,10.6%
Omer Asik,CHI,31,7-0,255,None,Turkey,2008,2,36,18,1.2,2.6,0.2,-6.4,5.4%,20.8%,9.0%,39.7%,2.0%
Omri Casspi,GSW,30,6-9,225,None,Israel,2009,1,23,53,5.7,3.8,1.0,3.2,4.4%,20.5%,15.7%,63.2%,9.9%
Otto Porter Jr.,WAS,25,6-8,198,Georgetown,USA,2013,1,3,77,14.7,6.4,2.0,5.1,4.4%,16.1%,18.2%,60.2%,9.6%
P.J. Tucker,HOU,33,6-6,245,Texas,USA,2006,2,35,82,6.1,5.6,0.9,11.4,4.1%,16.0%,10.3%,53.7%,4.7%
PJ Dozier,OKC,21,6-6,205,South Carolina,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.5,0.0,-33.3,0.0%,20.0%,42.9%,50.0%,0.0%
Pascal Siakam,TOR,24,6-9,230,New Mexico State,Cameroon,2016,1,27,81,7.3,4.5,2.0,8.9,4.8%,16.8%,15.4%,54.9%,13.3%
Pat Connaughton,POR,25,6-5,210,Notre Dame,USA,2015,2,41,82,5.4,2.0,1.1,4.3,2.3%,8.0%,12.8%,53.9%,8.5%
Patrick Beverley,LAC,29,6-1,185,None,USA,2009,2,42,11,12.2,4.1,2.9,6.0,4.7%,9.2%,19.8%,53.0%,15.0%
Patrick McCaw,GSW,22,6-7,185,UNLV,USA,2016,2,38,57,4.0,1.4,1.4,-3.5,1.7%,6.5%,12.5%,47.7%,11.3%
Patrick Patterson,OKC,29,6-9,230,Kentucky,USA,2010,1,14,82,3.9,2.4,0.7,-3.1,2.4%,12.8%,11.2%,55.5%,6.8%
Patty Mills,SAS,29,6-0,185,St. Mary's (CA),Australia,2009,2,55,82,10.0,1.9,2.8,2.6,1.2%,6.1%,17.2%,55.8%,15.8%
Pau Gasol,SAS,37,7-0,250,None,Spain,2001,1,3,77,10.1,8.0,3.1,1.0,6.9%,25.6%,20.1%,53.9%,20.8%
Paul George,OKC,28,6-9,220,Fresno State,USA,2010,1,10,79,21.9,5.7,3.3,3.7,2.3%,13.2%,24.8%,57.0%,14.3%
Paul Millsap,DEN,33,6-8,246,Louisiana Tech,USA,2006,2,47,38,14.6,6.4,2.8,3.9,5.8%,15.3%,21.7%,54.9%,13.9%
Paul Zipser,CHI,24,6-8,226,None,Germany,2016,2,48,54,4.0,2.4,0.9,-12.2,1.5%,14.7%,15.6%,44.5%,8.6%
Quincy Acy,BKN,27,6-7,240,Baylor,USA,2012,2,37,70,5.9,3.7,0.8,-1.9,2.8%,15.3%,14.3%,52.5%,6.1%
Quincy Pondexter,CHI,30,6-7,225,Washington,USA,2010,1,26,23,2.0,1.2,0.4,-20.8,3.5%,10.3%,15.1%,39.8%,7.8%
Quinn Cook,GSW,25,6-2,179,Duke,USA,Undrafted,Undrafted,Undrafted,33,9.5,2.5,2.7,-2.2,1.4%,9.4%,17.6%,59.3%,17.9%
RJ Hunter,HOU,24,6-5,185,Georgia State,USA,2015,1,28,5,3.8,1.0,0.6,1.1,0.0%,9.4%,21.4%,45.5%,11.1%
Rajon Rondo,NOP,32,6-1,186,Kentucky,USA,2006,1,21,65,8.3,4.0,8.2,0.8,1.8%,12.4%,16.4%,52.2%,40.6%
Ramon Sessions,WAS,32,6-3,190,Nevada-Reno,USA,2007,2,56,28,4.9,1.4,2.8,-10.8,1.5%,8.6%,18.7%,47.9%,29.7%
Rashad Vaughn,MIL,21,6-6,202,Nevada-Las Vegas,USA,2015,1,17,28,2.3,0.8,0.5,-1.8,1.6%,8.5%,13.7%,54.6%,9.0%
Raul Neto,UTA,26,6-1,179,None,Brazil,2013,2,47,41,4.5,1.2,1.8,9.5,1.4%,7.9%,17.3%,55.0%,23.0%
Raymond Felton,OKC,34,6-1,205,North Carolina,USA,2005,1,5,82,6.9,1.9,2.5,-1.3,1.8%,9.7%,21.0%,49.4%,25.5%
Reggie Bullock,DET,27,6-7,205,North Carolina,USA,2013,1,25,62,11.3,2.5,1.5,0.6,1.5%,7.2%,15.3%,61.5%,8.1%
Reggie Hearn,DET,26,6-5,210,Northwestern,USA,Undrafted,Undrafted,Undrafted,3,1.0,0.0,0.0,-35.7,0.0%,0.0%,10.5%,75.0%,0.0%
Reggie Jackson,DET,28,6-3,208,Boston College,USA,2011,1,24,45,14.6,2.8,5.3,0.4,2.3%,8.4%,26.5%,51.6%,33.1%
Richard Jefferson,DEN,38,6-7,233,Arizona,USA,2001,1,13,20,1.5,0.9,0.8,-13.2,1.1%,9.9%,8.9%,49.9%,13.5%
Richaun Holmes,PHI,24,6-10,235,Bowling Green,USA,2015,2,37,48,6.5,4.4,1.3,-1.6,7.4%,18.2%,15.9%,58.5%,12.2%
Ricky Rubio,UTA,27,6-4,190,None,Spain,2009,1,5,77,13.1,4.6,5.3,4.7,2.0%,13.9%,22.2%,53.7%,28.3%
Robert Covington,PHI,27,6-9,225,Tennessee State,USA,Undrafted,Undrafted,Undrafted,80,12.6,5.4,2.0,9.9,2.2%,13.7%,16.8%,56.3%,8.4%
Robin Lopez,CHI,30,7-0,277,Stanford,USA,2008,1,15,64,11.8,4.5,1.9,-6.1,7.4%,9.3%,20.3%,55.2%,11.9%
Rodney Hood,CLE,25,6-8,206,Duke,USA,2014,1,23,60,14.7,2.8,1.6,-2.3,1.4%,9.1%,24.0%,54.6%,9.7%
Rodney McGruder,MIA,26,6-4,200,Kansas State,USA,Undrafted,Undrafted,Undrafted,18,5.1,1.8,0.9,5.5,3.5%,7.8%,11.4%,59.5%,7.5%
Rodney Purvis,ORL,24,6-4,205,Connecticut,USA,Undrafted,Undrafted,Undrafted,16,6.0,1.7,1.1,-9.1,0.3%,8.5%,18.7%,42.3%,9.2%
Ron Baker,NYK,25,6-4,220,Wichita State,USA,Undrafted,Undrafted,Undrafted,29,2.4,1.0,1.6,3.2,1.4%,6.4%,10.2%,50.4%,16.1%
Rondae Hollis-Jefferson,BKN,23,6-7,214,Arizona,USA,2015,1,23,68,13.9,6.8,2.5,-3.7,5.0%,17.5%,21.7%,54.8%,14.3%
Royce O'Neale,UTA,25,6-6,226,Baylor,USA,Undrafted,Undrafted,Undrafted,69,5.0,3.4,1.4,8.7,2.2%,17.5%,14.0%,54.0%,12.2%
Rudy Gay,SAS,31,6-8,230,Connecticut,USA,2006,1,8,57,11.5,5.1,1.3,2.5,6.0%,17.5%,23.7%,54.5%,9.7%
Rudy Gobert,UTA,26,7-1,245,None,France,2013,1,27,56,13.5,10.7,1.4,9.4,9.3%,23.4%,16.3%,65.7%,6.8%
Russell Westbrook,OKC,29,6-3,200,UCLA,USA,2008,1,4,80,25.4,10.1,10.3,6.6,4.8%,22.6%,32.6%,52.4%,46.4%
Ryan Anderson,HOU,30,6-10,240,California,USA,2008,1,21,66,9.3,5.0,0.9,6.9,5.4%,13.9%,14.1%,59.2%,5.0%
Ryan Arcidiacono,CHI,24,6-3,195,Villanova,USA,Undrafted,Undrafted,Undrafted,24,2.0,1.0,1.5,-2.3,0.3%,7.7%,8.1%,55.0%,16.1%
Salah Mejri,DAL,32,7-2,235,None,Tunisia,Undrafted,Undrafted,Undrafted,61,3.5,4.0,0.6,2.0,11.3%,21.6%,12.6%,64.4%,7.1%
Sam Dekker,LAC,24,6-9,230,Wisconsin,USA,2015,1,18,73,4.2,2.4,0.5,4.2,5.0%,13.6%,14.8%,53.4%,5.9%
Scotty Hopson,DAL,28,6-7,204,Tennessee,USA,Undrafted,Undrafted,Undrafted,1,1.0,0.0,1.0,-36.4,0.0%,0.0%,11.1%,26.6%,20.0%
Sean Kilpatrick,CHI,28,6-4,212,Cincinnati,USA,Undrafted,Undrafted,Undrafted,52,6.3,1.7,0.9,-8.6,0.7%,13.1%,24.2%,50.7%,12.1%
Semi Ojeleye,BOS,23,6-7,235,Southern Methodist,USA,2017,2,37,73,2.7,2.2,0.3,-6.5,3.1%,10.6%,8.8%,47.3%,2.6%
Serge Ibaka,TOR,28,6-10,235,None,Democratic Re...,2008,1,24,76,12.6,6.3,0.8,6.8,3.7%,18.3%,18.9%,57.4%,4.4%
Shabazz Muhammad,MIL,25,6-6,221,California-Los Angeles,USA,2013,1,14,43,5.0,1.8,0.3,-12.7,5.7%,13.6%,22.5%,51.0%,5.5%
Shabazz Napier,POR,26,6-1,175,Connecticut,USA,2014,1,24,74,8.7,2.3,2.0,2.4,1.7%,9.0%,19.2%,54.4%,14.9%
Shane Larkin,BOS,25,5-11,175,Miami,USA,2013,1,18,54,4.3,1.7,1.8,0.5,1.9%,10.1%,15.3%,49.1%,21.0%
Shaquille Harrison,PHX,24,6-4,190,Tulsa,USA,Undrafted,Undrafted,Undrafted,23,6.6,2.7,2.4,6.1,2.3%,13.0%,17.3%,54.0%,19.9%
Shaun Livingston,GSW,32,6-7,192,None,USA,2004,1,4,71,5.5,1.8,2.0,5.8,3.3%,8.0%,16.5%,53.3%,16.9%
Shelvin Mack,ORL,28,6-3,203,Butler,USA,2011,2,34,69,6.9,2.4,3.9,-2.7,1.6%,10.2%,17.5%,51.8%,30.8%
Sindarius Thornwell,LAC,23,6-5,215,South Carolina,USA,2017,2,48,73,3.9,1.9,0.9,-2.4,2.8%,8.6%,11.8%,51.9%,8.1%
Skal Labissiere,SAC,22,6-11,225,Kentucky,Haiti,2016,1,28,60,8.7,4.8,1.2,-4.3,7.8%,15.7%,20.4%,51.3%,8.8%
Solomon Hill,NOP,27,6-7,225,Arizona,USA,2013,1,23,12,2.4,3.0,1.8,-5.2,4.6%,12.4%,11.3%,33.2%,14.0%
Spencer Dinwiddie,BKN,25,6-6,200,Colorado,USA,2014,2,38,80,12.6,3.2,6.6,-1.3,1.6%,9.4%,20.1%,52.7%,34.9%
Stanley Johnson,DET,22,6-7,245,Arizona,USA,2015,1,8,69,8.7,3.7,1.6,-0.6,1.7%,11.5%,16.1%,48.0%,8.6%
Stephen Curry,GSW,30,6-3,190,Davidson,USA,2009,1,7,51,26.4,5.1,6.1,13.0,2.4%,12.4%,29.0%,67.5%,27.2%
Sterling Brown,MIL,23,6-6,230,Southern Methodist,USA,2017,2,46,54,4.0,2.6,0.5,-2.5,3.5%,14.7%,13.5%,50.3%,4.9%
Steven Adams,OKC,24,7-0,255,Pittsburgh,New Zealand,2013,1,12,76,13.9,9.0,1.2,6.4,14.2%,12.3%,16.0%,63.0%,5.1%
T.J. McConnell,PHI,26,6-2,190,Arizona,USA,Undrafted,Undrafted,Undrafted,76,6.3,3.0,4.0,-1.4,2.1%,10.0%,13.4%,54.5%,25.8%
T.J. Warren,PHX,24,6-8,215,North Carolina State,USA,2014,1,14,65,19.6,5.1,1.3,-9.0,5.5%,9.3%,24.3%,54.1%,6.9%
TJ Leaf,IND,21,6-10,230,UCLA,USA,2017,1,18,53,2.9,1.5,0.2,-11.7,5.8%,11.9%,13.6%,54.5%,2.8%
Taj Gibson,MIN,33,6-9,235,USC,USA,2009,1,26,82,12.2,7.1,1.2,4.6,7.2%,14.6%,14.4%,61.0%,5.1%
Tarik Black,HOU,26,6-9,250,Kansas,USA,Undrafted,Undrafted,Undrafted,51,3.5,3.2,0.3,-7.3,10.8%,18.1%,14.7%,58.2%,4.2%
Taurean Prince,ATL,24,6-8,220,Baylor,USA,2016,1,12,82,14.1,4.7,2.6,-7.5,2.0%,13.8%,21.6%,54.9%,13.5%
Terrance Ferguson,OKC,20,6-7,184,None,USA,2017,1,21,61,3.1,0.8,0.3,-4.5,2.3%,3.8%,10.4%,54.5%,3.5%
Terrence Ross,ORL,27,6-7,206,Washington,USA,2012,1,8,24,8.7,3.0,1.6,-3.8,1.6%,10.2%,16.6%,50.5%,8.8%
Terry Rozier,BOS,24,6-2,190,Louisville,USA,2015,1,16,80,11.3,4.7,2.9,2.6,2.9%,14.4%,19.9%,52.0%,18.4%
Thabo Sefolosha,UTA,34,6-7,220,None,Switzerland,2006,1,13,38,8.2,4.2,0.9,3.8,3.8%,17.0%,16.2%,59.1%,6.6%
Thaddeus Young,IND,30,6-8,230,Georgia Tech,USA,2007,1,12,81,11.8,6.3,1.9,3.7,7.4%,12.8%,17.1%,52.8%,8.5%
Thomas Bryant,LAL,20,6-10,248,Indiana,USA,2017,2,42,15,1.5,1.1,0.4,-5.9,4.1%,19.7%,16.1%,44.1%,12.8%
Thon Maker,MIL,21,7-1,223,None,South Sudan,2016,1,10,74,4.8,3.0,0.6,-5.0,6.4%,13.0%,14.7%,49.9%,5.5%
Tim Frazier,WAS,27,6-1,170,None,USA,Undrafted,Undrafted,Undrafted,59,3.0,1.9,3.3,-5.5,2.1%,12.1%,12.5%,47.5%,32.7%
Tim Hardaway Jr.,NYK,26,6-6,205,Michigan,USA,2013,1,24,57,17.5,3.9,2.7,-1.9,1.6%,9.9%,22.9%,53.3%,12.3%
Tim Quarterman,HOU,23,6-6,190,Louisiana State,USA,Undrafted,Undrafted,Undrafted,3,1.3,1.0,0.3,-36.9,0.0%,18.8%,16.7%,51.5%,25.0%
Timofey Mozgov,BKN,31,7-1,275,None,Russia,Undrafted,Undrafted,Undrafted,31,4.2,3.2,0.4,-12.8,8.3%,17.8%,16.1%,61.7%,5.0%
Timothe Luwawu-Cabarrot,PHI,23,6-6,200,None,France,2016,1,24,52,5.8,1.4,1.0,-0.1,1.7%,6.4%,16.8%,51.1%,9.8%
Tobias Harris,LAC,25,6-9,235,Tennessee,USA,2011,1,19,80,18.6,5.5,2.4,-2.3,2.1%,14.5%,22.7%,56.5%,11.5%
Tomas Satoransky,WAS,26,6-7,210,None,Czech Republi...,2012,2,32,73,7.2,3.2,3.9,1.5,4.5%,9.9%,13.4%,61.5%,24.6%
Tony Allen,NOP,36,6-4,213,Oklahoma State,USA,2004,1,25,22,4.7,2.1,0.4,-2.0,7.4%,9.1%,18.1%,51.4%,5.1%
Tony Bradley,UTA,20,6-10,248,North Carolina,USA,2017,1,28,9,0.9,1.2,0.1,-2.9,10.5%,25.0%,15.8%,33.7%,5.6%
Tony Parker,SAS,36,6-2,185,None,France,2001,1,28,55,7.7,1.7,3.5,-1.2,0.7%,8.3%,20.1%,49.8%,28.2%
Tony Snell,MIL,26,6-7,221,,USA,2013,1,20,75,6.9,1.9,1.3,-0.9,0.5%,6.6%,10.5%,57.8%,6.4%
Torrey Craig,DEN,27,6-6,215,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,39,4.2,3.3,0.6,-2.9,6.4%,13.4%,11.6%,53.5%,5.4%
Travis Wear,LAL,27,6-10,225,UCLA,USA,Undrafted,Undrafted,Undrafted,17,4.4,2.2,0.4,2.1,0.0%,16.3%,15.2%,49.7%,4.5%
Treveon Graham,CHA,24,6-5,219,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,63,4.3,1.9,0.9,-4.6,3.6%,7.9%,11.2%,55.3%,8.2%
Trevor Ariza,HOU,33,6-8,215,UCLA,USA,2004,2,43,67,11.7,4.4,1.6,8.3,1.4%,11.6%,14.1%,56.7%,6.6%
Trevor Booker,IND,30,6-8,228,Clemson,USA,2010,1,23,68,6.3,4.7,1.2,-0.7,9.7%,17.2%,15.9%,55.7%,10.6%
Trey Burke,NYK,25,6-1,191,Michigan,USA,2013,1,9,36,12.8,2.0,4.7,-4.2,1.7%,7.4%,24.9%,56.3%,32.9%
Trey Lyles,DEN,22,6-10,234,Kentucky,USA,2015,1,12,73,9.9,4.8,1.2,-0.2,3.9%,21.5%,20.5%,59.1%,10.5%
Trey McKinney-Jones,IND,27,6-5,220,Miami (FL),USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,-33.3,0.0%,0.0%,0.0%,0.0%,0.0%
Tristan Thompson,CLE,27,6-9,238,Texas,Canada,2011,1,4,53,5.8,6.6,0.6,-5.5,11.3%,21.0%,12.1%,56.9%,4.3%
Troy Daniels,PHX,26,6-4,205,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,79,8.9,1.6,0.6,-12.2,0.7%,6.9%,16.8%,58.3%,4.7%
Troy Williams,NYK,23,6-7,218,Indiana,USA,Undrafted,Undrafted,Undrafted,21,6.3,3.0,0.8,-3.9,7.1%,13.7%,19.2%,54.4%,7.1%
Tyler Cavanaugh,ATL,24,6-9,238,George Washington,USA,Undrafted,Undrafted,Undrafted,39,4.7,3.3,0.7,-2.1,8.1%,17.1%,13.9%,56.7%,7.6%
Tyler Dorsey,ATL,22,6-5,183,Oregon,USA,2017,2,41,56,7.2,2.3,1.4,-7.1,1.6%,11.2%,19.3%,49.4%,12.8%
