Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Randolph Morris,ATL,24,6-11,275,Kentucky,USA,Undrafted,Undrafted,Undrafted,28,2.2,1.4,0.1,-6.7,7.9%,22.6%,20.9%,58.6%,2.7%
Randy Foye,WAS,26,6-4,213,Villanova,USA,2006,1,7,70,10.1,1.9,3.3,-7.6,1.0%,7.1%,20.8%,51.6%,23.4%
Rashard Lewis,ORL,30,6-10,230,None,USA,1998,2,32,72,14.1,4.4,1.5,7.5,2.8%,10.5%,19.3%,57.3%,7.5%
Rasheed Wallace,BOS,35,6-11,230,North Carolina,USA,1995,1,4,79,9.0,4.1,1.0,1.8,2.5%,17.5%,20.0%,50.4%,7.6%
Rasho Nesterovic,TOR,34,7-0,255,None,Slovenia,1998,1,17,42,3.9,2.1,0.6,-12.0,10.3%,14.7%,17.8%,53.9%,9.1%
Rasual Butler,LAC,31,6-7,205,La Salle,USA,2002,2,52,82,11.9,2.9,1.4,-5.7,1.5%,7.5%,16.4%,52.4%,6.7%
Ray Allen,BOS,34,6-5,205,Connecticut,USA,1996,1,5,80,16.3,3.2,2.6,7.2,1.8%,7.7%,19.5%,60.1%,11.8%
Raymond Felton,CHA,26,6-1,198,North Carolina,USA,2005,1,5,80,12.1,3.6,5.6,3.1,2.2%,9.5%,18.9%,52.5%,28.3%
Reggie Evans,TOR,30,6-8,245,Iowa,USA,Undrafted,Undrafted,Undrafted,28,3.4,3.8,0.3,-0.2,10.5%,25.0%,16.7%,49.8%,3.8%
Reggie Williams,GSW,23,6-6,210,Virginia Military Institute,USA,Undrafted,Undrafted,Undrafted,24,15.2,4.6,2.8,-2.7,2.3%,11.7%,18.4%,58.8%,12.5%
Renaldo Balkman,DEN,25,6-8,208,South Carolina,USA,2006,1,20,13,1.1,1.8,0.5,-16.8,3.9%,19.2%,12.7%,33.9%,10.8%
Richard Hamilton,DET,32,6-7,193,Connecticut,USA,1999,1,7,46,18.1,2.7,4.4,-5.5,1.9%,6.6%,27.1%,50.5%,22.9%
Richard Jefferson,SAS,30,6-7,225,Arizona,USA,2001,1,13,81,12.3,4.4,2.0,6.2,2.5%,12.0%,18.1%,55.1%,9.7%
Ricky Davis,LAC,30,6-7,195,Iowa,USA,1998,1,21,36,4.4,1.6,1.1,-11.6,2.1%,10.3%,16.9%,50.4%,12.8%
Robin Lopez,PHX,22,7-0,255,Stanford,USA,2008,1,15,51,8.4,4.9,0.1,5.2,11.3%,13.5%,16.6%,62.1%,1.0%
Rodney Carney,PHI,26,6-7,205,Memphis,USA,2006,1,16,68,4.7,2.0,0.5,-4.5,3.0%,13.1%,17.4%,51.5%,7.0%
Rodney Stuckey,DET,24,6-5,205,Eastern Washington,USA,2007,1,15,73,16.6,3.8,4.8,-2.4,2.7%,9.7%,26.0%,47.9%,24.6%
Rodrigue Beaubois,DAL,22,6-0,170,None,France,2009,1,25,56,7.1,1.4,1.3,5.0,1.8%,9.4%,23.2%,61.7%,16.2%
Roger Mason Jr.,SAS,29,6-5,212,Virginia,USA,2002,2,30,79,6.3,2.1,1.7,2.2,0.7%,10.0%,16.6%,49.0%,14.0%
Roko Ukic,MIL,25,6-5,190,None,USA,2005,2,41,13,3.1,0.2,0.9,10.1,0.0%,3.4%,18.8%,57.4%,18.5%
Ronnie Brewer,MEM,25,6-7,227,Arkansas,USA,2006,1,14,58,8.8,3.2,2.7,2.6,2.9%,8.7%,14.0%,52.4%,13.0%
Ronnie Price,UTA,27,6-2,184,Utah Valley,,Undrafted,Undrafted,Undrafted,60,4.3,1.2,2.1,1.7,3.6%,5.9%,17.5%,47.6%,23.6%
Ronny Turiaf,GSW,27,6-10,250,Gonzaga,France,2005,2,37,42,4.9,4.5,2.1,-0.9,6.2%,15.0%,11.2%,57.4%,13.9%
Roy Hibbert,IND,23,7-2,278,Georgetown,USA,2008,1,17,81,11.7,5.7,2.0,0.5,8.8%,13.6%,22.1%,53.7%,13.0%
Royal Ivey,MIL,28,6-4,215,Brigham Young,USA,2004,2,37,44,2.1,0.8,0.6,0.3,1.8%,8.8%,13.2%,52.7%,12.7%
Rudy Fernandez,POR,25,6-6,185,None,Spain,2007,1,24,62,8.1,2.6,2.0,0.2,2.5%,9.8%,16.8%,54.0%,14.6%
Rudy Gay,MEM,23,6-8,230,Connecticut,USA,2006,1,8,80,19.6,5.9,1.9,0.1,3.7%,11.9%,22.4%,53.5%,7.6%
Russell Westbrook,OKC,21,6-3,187,UCLA,USA,2008,1,4,82,16.1,4.9,8.0,4.3,5.2%,9.1%,25.0%,49.1%,36.7%
Ryan Anderson,ORL,22,6-10,240,California,USA,2008,1,21,63,7.7,3.2,0.6,9.7,8.1%,14.4%,23.3%,57.4%,6.9%
Ryan Bowen,OKC,34,6-9,218,Iowa,USA,1998,2,55,1,4.0,2.0,0.0,58.8,10.0%,7.7%,8.3%,106.4%,0.0%
Ryan Gomes,MIN,27,6-7,245,Providence,USA,2005,2,50,76,10.9,4.6,1.6,-9.2,3.4%,13.1%,17.2%,52.8%,8.7%
Ryan Hollins,MIN,25,7-0,230,California-Los Angeles,USA,2006,2,50,73,6.1,2.8,0.7,-16.0,6.5%,10.5%,16.4%,60.0%,6.6%
Sam Young,MEM,25,6-6,220,Pittsburgh,USA,2009,2,36,80,7.4,2.5,0.7,-9.0,5.6%,9.4%,21.2%,51.8%,6.8%
Samuel Dalembert,PHI,30,6-11,250,Seton Hall,Haiti,2001,1,26,82,8.1,9.6,0.8,-4.3,11.9%,27.5%,15.1%,57.3%,4.7%
Sasha Pavlovic,MIN,26,6-7,235,None,Montenegro,2003,1,19,71,3.7,1.6,0.8,-15.0,1.3%,11.8%,17.3%,42.2%,10.5%
Sasha Vujacic,LAL,26,6-7,205,None,Slovenia,2004,1,27,67,2.8,1.2,0.6,-0.1,3.9%,9.4%,14.1%,51.8%,11.3%
Sean Marks,NOH,34,6-10,250,California,New Zealand,1998,2,44,14,0.7,1.6,0.1,-2.6,14.9%,12.3%,6.5%,49.0%,3.7%
Sean May,SAC,26,6-9,266,North Carolina,USA,2005,1,13,37,3.3,1.9,0.5,1.2,6.1%,15.4%,19.4%,49.2%,8.3%
Sean Williams,NJN,23,6-10,235,Boston College,USA,2007,1,17,20,2.6,2.3,0.1,-4.2,8.6%,11.3%,14.9%,45.3%,0.7%
Sebastian Telfair,CLE,25,6-0,175,None,,2004,1,13,43,4.8,1.0,2.9,-8.1,0.8%,6.5%,18.8%,47.9%,31.3%
Serge Ibaka,OKC,20,6-10,235,None,Democratic Re...,2008,1,24,73,6.3,5.4,0.1,0.4,10.7%,18.9%,15.8%,56.2%,1.3%
Sergio Rodriguez,NYK,24,6-3,176,None,Spain,2006,1,27,66,6.6,1.3,3.2,-2.2,2.4%,6.3%,20.9%,55.4%,30.7%
Shane Battier,HOU,31,6-8,220,Duke,USA,2001,1,6,67,8.0,4.7,2.4,-0.2,3.4%,11.3%,11.4%,54.1%,11.1%
Shannon Brown,LAL,24,6-4,210,Michigan State,USA,2006,1,25,82,8.1,2.2,1.3,0.9,1.7%,8.8%,18.6%,51.7%,10.5%
Shaquille O'Neal,CLE,38,7-1,325,Louisiana State,USA,1992,1,1,53,12.0,6.7,1.5,4.3,8.6%,21.4%,25.1%,56.5%,11.0%
Shaun Livingston,WAS,24,6-7,185,None,USA,2004,1,4,36,6.9,2.2,3.6,0.1,2.2%,8.4%,16.0%,56.3%,24.6%
Shavlik Randolph,MIA,26,6-10,236,Duke,USA,Undrafted,Undrafted,Undrafted,6,2.3,2.3,0.2,8.2,11.7%,13.7%,18.2%,37.1%,3.1%
Shawn Marion,DAL,32,6-7,228,Nevada-Las Vegas,USA,1999,1,9,75,12.0,6.4,1.4,5.0,7.1%,13.6%,17.8%,53.5%,6.9%
Shelden Williams,BOS,26,6-9,250,Duke,USA,2006,1,5,54,3.7,2.7,0.4,1.8,8.2%,16.8%,14.9%,61.2%,5.8%
Solomon Jones,IND,25,6-10,245,South Florida,USA,2006,2,33,52,4.0,2.8,0.6,-10.0,6.9%,13.5%,15.5%,49.9%,7.7%
Sonny Weems,TOR,23,6-6,203,Arkansas,USA,2008,2,39,69,7.5,2.8,1.5,-0.8,3.4%,11.1%,18.0%,53.3%,11.0%
Spencer Hawes,SAC,22,7-1,245,Washington,USA,2007,1,10,72,10.0,6.1,2.2,-5.9,7.6%,15.5%,19.5%,50.7%,13.2%
Stephen Curry,GSW,22,6-3,185,Davidson,USA,2009,1,7,80,17.5,4.5,5.9,-2.7,1.7%,10.6%,21.5%,56.8%,24.1%
Stephen Graham,CHA,28,6-6,215,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,70,4.2,1.9,0.3,0.8,3.1%,14.0%,16.9%,55.1%,5.4%
Stephen Jackson,CHA,32,6-8,215,Butler Community College,USA,1997,2,42,81,20.6,5.0,3.7,2.6,2.7%,10.7%,27.0%,51.8%,17.0%
Steve Blake,LAC,30,6-3,172,Maryland,USA,2003,2,38,80,7.3,2.3,4.8,-3.6,1.0%,8.2%,14.3%,53.9%,27.2%
Steve Nash,PHX,36,6-3,178,Santa Clara,Canada,1996,1,15,81,16.5,3.3,11.0,6.7,1.4%,8.2%,22.3%,61.5%,48.3%
Steve Novak,LAC,27,6-10,240,Marquette,USA,2006,2,32,54,2.1,0.6,0.1,-12.9,0.3%,9.0%,13.6%,50.5%,2.5%
Steven Hunter,MEM,28,7-0,240,DePaul,USA,2001,1,15,21,2.5,2.0,0.0,-9.4,10.8%,14.2%,17.8%,45.0%,0.0%
Sundiata Gaines,UTA,24,6-1,195,Georgia,USA,Undrafted,Undrafted,Undrafted,32,3.3,0.9,1.2,4.2,2.7%,11.0%,22.2%,51.8%,28.9%
T.J. Ford,IND,27,6-0,165,Texas,USA,2003,1,8,47,10.3,3.2,3.8,-7.5,3.4%,9.1%,20.7%,50.7%,25.4%
Taj Gibson,CHI,25,6-9,225,USC,USA,2009,1,26,82,9.0,7.5,0.9,-0.8,10.1%,16.8%,16.5%,52.1%,4.9%
Taylor Griffin,PHX,24,6-7,238,Oklahoma,,2009,2,48,8,1.3,0.3,0.1,-4.5,0.0%,5.4%,16.9%,42.5%,5.6%
Tayshaun Prince,DET,30,6-9,215,Kentucky,USA,2002,1,23,49,13.5,5.1,3.3,-4.7,4.4%,12.2%,19.0%,53.0%,16.5%
Terrence Williams,NJN,23,6-6,220,Louisville,USA,2009,1,11,78,8.4,4.5,2.9,-7.7,2.6%,18.0%,21.3%,45.9%,22.4%
Thabo Sefolosha,OKC,26,6-7,215,None,Switzerland,2006,1,13,82,6.0,4.7,1.8,1.9,3.4%,13.4%,10.7%,50.9%,8.8%
Thaddeus Young,PHI,22,6-8,220,Georgia Tech,USA,2007,1,12,67,13.8,5.2,1.4,-3.5,6.2%,10.8%,21.1%,52.3%,7.5%
Theo Ratliff,CHA,37,6-10,235,Wyoming,USA,1995,1,18,49,3.6,3.2,0.5,-0.9,8.5%,12.8%,12.8%,51.1%,4.7%
Tim Duncan,SAS,34,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,78,17.9,10.1,3.2,8.2,9.7%,23.7%,26.3%,56.0%,17.5%
Tim Thomas,DAL,33,6-10,240,Villanova,USA,1997,1,7,18,7.5,2.3,0.8,-3.8,4.7%,10.8%,20.4%,57.9%,7.6%
Toney Douglas,NYK,24,6-1,200,Florida State,USA,2009,1,29,56,8.6,1.9,2.0,-4.7,3.6%,6.6%,19.1%,57.1%,16.7%
Tony Allen,BOS,28,6-4,213,Oklahoma State,USA,2004,1,25,54,6.1,2.7,1.3,-1.3,6.3%,10.7%,18.7%,54.0%,14.1%
Tony Battie,NJN,34,6-11,240,Texas Tech,USA,1997,1,5,15,2.4,1.5,0.2,-17.5,2.5%,15.0%,15.8%,40.5%,4.2%
Tony Parker,SAS,28,6-2,180,None,France,2001,1,28,56,16.0,2.4,5.7,6.4,0.4%,7.5%,25.5%,54.2%,30.4%
Tracy McGrady,NYK,31,6-8,223,None,USA,1997,1,9,30,8.2,3.1,3.3,-8.8,3.4%,11.4%,20.5%,46.6%,22.0%
Travis Diener,POR,28,6-1,175,Marquette,USA,2005,2,38,9,0.7,0.3,0.9,-30.6,0.0%,5.6%,9.9%,25.5%,22.2%
Travis Outlaw,LAC,25,6-9,207,None,USA,2003,1,23,34,9.1,3.6,1.0,-3.5,4.4%,12.1%,20.3%,50.3%,8.2%
Trenton Hassell,NJN,31,6-5,227,Austin Peay,USA,2001,2,29,52,4.5,2.9,1.0,-16.1,4.9%,9.6%,12.1%,46.5%,7.7%
Trevor Ariza,HOU,24,6-8,210,UCLA,USA,2004,2,43,72,14.9,5.6,3.8,0.1,2.9%,13.2%,21.0%,48.8%,16.4%
Trey Gilder,MEM,25,6-9,205,Northwestern State,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.5,0.0,32.1,0.0%,16.7%,8.3%,100%,0.0%
Troy Murphy,IND,30,6-11,245,Notre Dame,USA,2001,1,14,72,14.6,10.2,2.1,-5.4,5.4%,25.7%,18.5%,58.5%,10.8%
Ty Lawson,DEN,22,5-11,195,North Carolina,USA,2009,1,18,65,8.3,1.9,3.1,6.3,3.3%,6.2%,17.4%,60.0%,23.3%
Tyler Hansbrough,IND,24,6-9,250,North Carolina,USA,2009,1,13,29,8.5,4.8,1.0,-4.4,10.6%,15.0%,24.5%,44.8%,9.7%
Tyreke Evans,SAC,20,6-6,220,Memphis,USA,2009,1,4,72,20.1,5.3,5.8,-6.2,2.4%,12.2%,26.1%,52.9%,26.8%
Tyrus Thomas,CHA,23,6-10,225,Louisiana State,,2006,1,4,54,9.4,6.2,1.0,-0.7,6.6%,20.0%,21.4%,51.1%,8.1%
Tyson Chandler,CHA,27,7-1,235,None,USA,2001,1,2,51,6.5,6.3,0.3,-0.3,10.5%,18.8%,13.8%,64.3%,2.3%
Udonis Haslem,MIA,30,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,78,9.9,8.1,0.7,1.4,8.1%,22.0%,16.8%,53.8%,4.2%
Vince Carter,ORL,33,6-6,220,North Carolina,USA,1998,1,5,75,16.6,3.9,3.1,11.2,1.5%,11.0%,24.7%,54.1%,17.7%
Vladimir Radmanovic,GSW,29,6-10,235,None,Serbia,2001,1,12,41,6.2,4.3,1.1,-6.6,5.5%,15.0%,15.6%,44.9%,7.3%
Wayne Ellington,MIN,22,6-4,200,North Carolina,USA,2009,1,28,76,6.6,2.1,1.0,-6.7,2.3%,9.1%,16.8%,52.7%,8.5%
Wesley Matthews,UTA,23,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,82,9.4,2.3,1.5,5.5,2.7%,7.3%,16.4%,59.2%,9.0%
Will Bynum,DET,27,6-0,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,63,10.0,2.3,4.5,-9.5,1.5%,8.1%,19.9%,51.3%,28.4%
Will Conroy,HOU,27,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.6,1.4,-23.3,0.0%,7.7%,16.3%,27.6%,30.4%
Willie Green,PHI,28,6-3,201,Detroit Mercy,USA,2003,2,41,73,8.7,1.8,2.1,-4.6,1.3%,7.5%,19.0%,53.8%,16.4%
Wilson Chandler,NYK,23,6-8,225,DePaul,USA,2007,1,23,65,15.3,5.4,2.1,-2.7,4.1%,11.4%,20.0%,53.4%,9.6%
Yakhouba Diawara,MIA,27,6-7,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,6,0.8,0.7,0.5,-2.2,2.3%,7.0%,12.6%,25.0%,9.1%
Yi Jianlian,NJN,22,7-0,250,None,,2007,1,6,52,12.0,7.2,0.9,-6.9,7.1%,16.8%,20.0%,48.1%,4.8%
Zach Randolph,MEM,28,6-9,260,Michigan State,USA,2001,1,19,81,20.8,11.7,1.8,-0.2,11.1%,22.0%,24.3%,54.6%,8.0%
Zaza Pachulia,ATL,26,6-11,275,None,Georgia,2003,2,42,78,4.3,3.8,0.5,0.4,10.6%,17.2%,15.0%,53.9%,5.8%
Zydrunas Ilgauskas,CLE,35,7-3,260,None,Lithuania,1996,1,20,64,7.4,5.4,0.8,8.3,9.2%,17.3%,18.7%,49.1%,5.8%
Steven Hunter,MEM,28,7-0,240,DePaul,USA,2001,1,15,21,2.5,2.0,0.0,-9.4,10.8%,14.2%,17.8%,45.0%,0.0%
Sundiata Gaines,UTA,24,6-1,195,Georgia,USA,Undrafted,Undrafted,Undrafted,32,3.3,0.9,1.2,4.2,2.7%,11.0%,22.2%,51.8%,28.9%
T.J. Ford,IND,27,6-0,165,Texas,USA,2003,1,8,47,10.3,3.2,3.8,-7.5,3.4%,9.1%,20.7%,50.7%,25.4%
Taj Gibson,CHI,25,6-9,225,USC,USA,2009,1,26,82,9.0,7.5,0.9,-0.8,10.1%,16.8%,16.5%,52.1%,4.9%
Taylor Griffin,PHX,24,6-7,238,Oklahoma,,2009,2,48,8,1.3,0.3,0.1,-4.5,0.0%,5.4%,16.9%,42.5%,5.6%
Tayshaun Prince,DET,30,6-9,215,Kentucky,USA,2002,1,23,49,13.5,5.1,3.3,-4.7,4.4%,12.2%,19.0%,53.0%,16.5%
Terrence Williams,NJN,23,6-6,220,Louisville,USA,2009,1,11,78,8.4,4.5,2.9,-7.7,2.6%,18.0%,21.3%,45.9%,22.4%
Thabo Sefolosha,OKC,26,6-7,215,None,Switzerland,2006,1,13,82,6.0,4.7,1.8,1.9,3.4%,13.4%,10.7%,50.9%,8.8%
Thaddeus Young,PHI,22,6-8,220,Georgia Tech,USA,2007,1,12,67,13.8,5.2,1.4,-3.5,6.2%,10.8%,21.1%,52.3%,7.5%
Theo Ratliff,CHA,37,6-10,235,Wyoming,USA,1995,1,18,49,3.6,3.2,0.5,-0.9,8.5%,12.8%,12.8%,51.1%,4.7%
Tim Duncan,SAS,34,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,78,17.9,10.1,3.2,8.2,9.7%,23.7%,26.3%,56.0%,17.5%
Tim Thomas,DAL,33,6-10,240,Villanova,USA,1997,1,7,18,7.5,2.3,0.8,-3.8,4.7%,10.8%,20.4%,57.9%,7.6%
Toney Douglas,NYK,24,6-1,200,Florida State,USA,2009,1,29,56,8.6,1.9,2.0,-4.7,3.6%,6.6%,19.1%,57.1%,16.7%
Tony Allen,BOS,28,6-4,213,Oklahoma State,USA,2004,1,25,54,6.1,2.7,1.3,-1.3,6.3%,10.7%,18.7%,54.0%,14.1%
Tony Battie,NJN,34,6-11,240,Texas Tech,USA,1997,1,5,15,2.4,1.5,0.2,-17.5,2.5%,15.0%,15.8%,40.5%,4.2%
Tony Parker,SAS,28,6-2,180,None,France,2001,1,28,56,16.0,2.4,5.7,6.4,0.4%,7.5%,25.5%,54.2%,30.4%
Tracy McGrady,NYK,31,6-8,223,None,USA,1997,1,9,30,8.2,3.1,3.3,-8.8,3.4%,11.4%,20.5%,46.6%,22.0%
Travis Diener,POR,28,6-1,175,Marquette,USA,2005,2,38,9,0.7,0.3,0.9,-30.6,0.0%,5.6%,9.9%,25.5%,22.2%
Travis Outlaw,LAC,25,6-9,207,None,USA,2003,1,23,34,9.1,3.6,1.0,-3.5,4.4%,12.1%,20.3%,50.3%,8.2%
Trenton Hassell,NJN,31,6-5,227,Austin Peay,USA,2001,2,29,52,4.5,2.9,1.0,-16.1,4.9%,9.6%,12.1%,46.5%,7.7%
Trevor Ariza,HOU,24,6-8,210,UCLA,USA,2004,2,43,72,14.9,5.6,3.8,0.1,2.9%,13.2%,21.0%,48.8%,16.4%
Trey Gilder,MEM,25,6-9,205,Northwestern State,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.5,0.0,32.1,0.0%,16.7%,8.3%,100%,0.0%
Troy Murphy,IND,30,6-11,245,Notre Dame,USA,2001,1,14,72,14.6,10.2,2.1,-5.4,5.4%,25.7%,18.5%,58.5%,10.8%
Ty Lawson,DEN,22,5-11,195,North Carolina,USA,2009,1,18,65,8.3,1.9,3.1,6.3,3.3%,6.2%,17.4%,60.0%,23.3%
Tyler Hansbrough,IND,24,6-9,250,North Carolina,USA,2009,1,13,29,8.5,4.8,1.0,-4.4,10.6%,15.0%,24.5%,44.8%,9.7%
Tyreke Evans,SAC,20,6-6,220,Memphis,USA,2009,1,4,72,20.1,5.3,5.8,-6.2,2.4%,12.2%,26.1%,52.9%,26.8%
Tyrus Thomas,CHA,23,6-10,225,Louisiana State,,2006,1,4,54,9.4,6.2,1.0,-0.7,6.6%,20.0%,21.4%,51.1%,8.1%
Tyson Chandler,CHA,27,7-1,235,None,USA,2001,1,2,51,6.5,6.3,0.3,-0.3,10.5%,18.8%,13.8%,64.3%,2.3%
Udonis Haslem,MIA,30,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,78,9.9,8.1,0.7,1.4,8.1%,22.0%,16.8%,53.8%,4.2%
Vince Carter,ORL,33,6-6,220,North Carolina,USA,1998,1,5,75,16.6,3.9,3.1,11.2,1.5%,11.0%,24.7%,54.1%,17.7%
Vladimir Radmanovic,GSW,29,6-10,235,None,Serbia,2001,1,12,41,6.2,4.3,1.1,-6.6,5.5%,15.0%,15.6%,44.9%,7.3%
Wayne Ellington,MIN,22,6-4,200,North Carolina,USA,2009,1,28,76,6.6,2.1,1.0,-6.7,2.3%,9.1%,16.8%,52.7%,8.5%
Wesley Matthews,UTA,23,6-5,220,Marquette,USA,Undrafted,Undrafted,Undrafted,82,9.4,2.3,1.5,5.5,2.7%,7.3%,16.4%,59.2%,9.0%
Will Bynum,DET,27,6-0,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,63,10.0,2.3,4.5,-9.5,1.5%,8.1%,19.9%,51.3%,28.4%
Will Conroy,HOU,27,6-2,195,Washington,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.6,1.4,-23.3,0.0%,7.7%,16.3%,27.6%,30.4%
Willie Green,PHI,28,6-3,201,Detroit Mercy,USA,2003,2,41,73,8.7,1.8,2.1,-4.6,1.3%,7.5%,19.0%,53.8%,16.4%
Wilson Chandler,NYK,23,6-8,225,DePaul,USA,2007,1,23,65,15.3,5.4,2.1,-2.7,4.1%,11.4%,20.0%,53.4%,9.6%
Yakhouba Diawara,MIA,27,6-7,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,6,0.8,0.7,0.5,-2.2,2.3%,7.0%,12.6%,25.0%,9.1%
Yi Jianlian,NJN,22,7-0,250,None,,2007,1,6,52,12.0,7.2,0.9,-6.9,7.1%,16.8%,20.0%,48.1%,4.8%
Zach Randolph,MEM,28,6-9,260,Michigan State,USA,2001,1,19,81,20.8,11.7,1.8,-0.2,11.1%,22.0%,24.3%,54.6%,8.0%
Zaza Pachulia,ATL,26,6-11,275,None,Georgia,2003,2,42,78,4.3,3.8,0.5,0.4,10.6%,17.2%,15.0%,53.9%,5.8%
Zydrunas Ilgauskas,CLE,35,7-3,260,None,Lithuania,1996,1,20,64,7.4,5.4,0.8,8.3,9.2%,17.3%,18.7%,49.1%,5.8%
Steven Hunter,MEM,28,7-0,240,DePaul,USA,2001,1,15,21,2.5,2.0,0.0,-9.4,10.8%,14.2%,17.8%,45.0%,0.0%
Sundiata Gaines,UTA,24,6-1,195,Georgia,USA,Undrafted,Undrafted,Undrafted,32,3.3,0.9,1.2,4.2,2.7%,11.0%,22.2%,51.8%,28.9%
T.J. Ford,IND,27,6-0,165,Texas,USA,2003,1,8,47,10.3,3.2,3.8,-7.5,3.4%,9.1%,20.7%,50.7%,25.4%
Taj Gibson,CHI,25,6-9,225,USC,USA,2009,1,26,82,9.0,7.5,0.9,-0.8,10.1%,16.8%,16.5%,52.1%,4.9%
Taylor Griffin,PHX,24,6-7,238,Oklahoma,,2009,2,48,8,1.3,0.3,0.1,-4.5,0.0%,5.4%,16.9%,42.5%,5.6%
Tayshaun Prince,DET,30,6-9,215,Kentucky,USA,2002,1,23,49,13.5,5.1,3.3,-4.7,4.4%,12.2%,19.0%,53.0%,16.5%
Terrence Williams,NJN,23,6-6,220,Louisville,USA,2009,1,11,78,8.4,4.5,2.9,-7.7,2.6%,18.0%,21.3%,45.9%,22.4%
Thabo Sefolosha,OKC,26,6-7,215,None,Switzerland,2006,1,13,82,6.0,4.7,1.8,1.9,3.4%,13.4%,10.7%,50.9%,8.8%
Thaddeus Young,PHI,22,6-8,220,Georgia Tech,USA,2007,1,12,67,13.8,5.2,1.4,-3.5,6.2%,10.8%,21.1%,52.3%,7.5%
Theo Ratliff,CHA,37,6-10,235,Wyoming,USA,1995,1,18,49,3.6,3.2,0.5,-0.9,8.5%,12.8%,12.8%,51.1%,4.7%
Tim Duncan,SAS,34,6-11,260,Wake Forest,US Virgin Isl...,1997,1,1,78,17.9,10.1,3.2,8.2,9.7%,23.7%,26.3%,56.0%,17.5%
Tim Thomas,DAL,33,6-10,240,Villanova,USA,1997,1,7,18,7.5,2.3,0.8,-3.8,4.7%,10.8%,20.4%,57.9%,7.6%
Toney Douglas,NYK,24,6-1,200,Florida State,USA,2009,1,29,56,8.6,1.9,2.0,-4.7,3.6%,6.6%,19.1%,57.1%,16.7%
Tony Allen,BOS,28,6-4,213,Oklahoma State,USA,2004,1,25,54,6.1,2.7,1.3,-1.3,6.3%,10.7%,18.7%,54.0%,14.1%
Tony Battie,NJN,34,6-11,240,Texas Tech,USA,1997,1,5,15,2.4,1.5,0.2,-17.5,2.5%,15.0%,15.8%,40.5%,4.2%
Tony Parker,SAS,28,6-2,180,None,France,2001,1,28,56,16.0,2.4,5.7,6.4,0.4%,7.5%,25.5%,54.2%,30.4%
Tracy McGrady,NYK,31,6-8,223,None,USA,1997,1,9,30,8.2,3.1,3.3,-8.8,3.4%,11.4%,20.5%,46.6%,22.0%
Travis Diener,POR,28,6-1,175,Marquette,USA,2005,2,38,9,0.7,0.3,0.9,-30.6,0.0%,5.6%,9.9%,25.5%,22.2%
Travis Outlaw,LAC,25,6-9,207,None,USA,2003,1,23,34,9.1,3.6,1.0,-3.5,4.4%,12.1%,20.3%,50.3%,8.2%
Trenton Hassell,NJN,31,6-5,227,Austin Peay,USA,2001,2,29,52,4.5,2.9,1.0,-16.1,4.9%,9.6%,12.1%,46.5%,7.7%
Trevor Ariza,HOU,24,6-8,210,UCLA,USA,2004,2,43,72,14.9,5.6,3.8,0.1,2.9%,13.2%,21.0%,48.8%,16.4%
Trey Gilder,MEM,25,6-9,205,Northwestern State,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.5,0.0,32.1,0.0%,16.7%,8.3%,100%,0.0%
Troy Murphy,IND,30,6-11,245,Notre Dame,USA,2001,1,14,72,14.6,10.2,2.1,-5.4,5.4%,25.7%,18.5%,58.5%,10.8%
Ty Lawson,DEN,22,5-11,195,North Carolina,USA,2009,1,18,65,8.3,1.9,3.1,6.3,3.3%,6.2%,17.4%,60.0%,23.3%
Tyler Hansbrough,IND,24,6-9,250,North Carolina,USA,2009,1,13,29,8.5,4.8,1.0,-4.4,10.6%,15.0%,24.5%,44.8%,9.7%
Tyreke Evans,SAC,20,6-6,220,Memphis,USA,2009,1,4,72,20.1,5.3,5.8,-6.2,2.4%,12.2%,26.1%,52.9%,26.8%
Tyrus Thomas,CHA,23,6-10,225,Louisiana State,,2006,1,4,54,9.4,6.2,1.0,-0.7,6.6%,20.0%,21.4%,51.1%,8.1%
Tyson Chandler,CHA,27,7-1,235,None,USA,2001,1,2,51,6.5,6.3,0.3,-0.3,10.5%,18.8%,13.8%,64.3%,2.3%
Udonis Haslem,MIA,30,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,78,9.9,8.1,0.7,1.4,8.1%,22.0%,16.8%,53.8%,4.2%
